,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
z_player[286],-0.531011,0.0131032,0.703695,0.661973,-1.6934,-0.544419,0.632911,2879.1,994.106,1.00198
z_player[287],-0.63617,0.0170836,0.868185,0.86833,-2.08682,-0.626051,0.806,2745.02,1009.72,1.00227
z_player[288],-0.733657,0.0141477,0.696528,0.675184,-1.87802,-0.731129,0.435665,2596.07,993.539,1.0011
z_player[289],1.40911,0.0105705,0.462437,0.452964,0.627807,1.39952,2.17528,1992.98,1021.02,0.998876
z_player[290],0.179768,0.0137548,0.583435,0.582107,-0.73944,0.176801,1.08985,1910.57,916.106,1.00265
z_player[291],-0.476644,0.0114776,0.513741,0.516955,-1.32109,-0.46877,0.416898,2047.76,1162.97,1.00429
z_player[292],-1.77578,0.0123067,0.565109,0.605983,-2.69296,-1.7765,-0.874788,2168.07,1176.29,1.00464
z_player[293],-0.208643,0.0193664,0.896244,0.90927,-1.70628,-0.208279,1.2499,2191.17,918.098,0.999437
z_player[294],0.0639548,0.0102917,0.498483,0.497012,-0.713713,0.060244,0.907552,2479.79,1141.95,0.999121
z_player[295],-0.106457,0.0115845,0.498753,0.471552,-0.927784,-0.106256,0.699678,1969.55,924.614,1.00434
z_player[296],-0.0139747,0.0117241,0.518903,0.543103,-0.850617,-0.0159553,0.845132,1998.9,1161.59,1.00283
z_player[297],0.565571,0.00935739,0.523035,0.51899,-0.283945,0.558994,1.44866,3460.86,1126.92,1.00332
z_player[298],0.740744,0.00987337,0.500253,0.53615,-0.0546611,0.745767,1.50989,2687.72,1125.58,1.00143
z_player[299],-0.375217,0.0109748,0.576245,0.56486,-1.28953,-0.392873,0.572047,2832.78,1001.0,1.00297
z_player[300],-0.00962536,0.0101729,0.520677,0.520504,-0.825695,-0.0163186,0.840459,2653.86,1146.55,1.00006
z_player[301],-0.836149,0.011856,0.589526,0.602052,-1.78691,-0.839377,0.106239,2587.01,1008.43,1.00867
z_player[302],-0.461988,0.0110722,0.554253,0.555509,-1.3491,-0.478552,0.511574,2626.39,992.386,1.00467
z_player[303],-1.81102,0.0115196,0.623131,0.622722,-2.80972,-1.81303,-0.788337,3024.22,1239.58,0.999243
z_player[304],0.564481,0.011108,0.504695,0.483052,-0.240695,0.56859,1.40509,2232.78,826.554,1.00545
z_player[305],1.26322,0.0105306,0.512638,0.511853,0.416263,1.2621,2.10772,2415.98,1230.3,0.998687
z_player[306],-0.331301,0.0112217,0.536273,0.521434,-1.17494,-0.344853,0.52834,2297.42,769.565,1.00068
z_player[307],-0.229242,0.0177406,0.850211,0.878728,-1.56997,-0.245701,1.17698,2379.75,1084.65,0.999319
z_player[308],-0.408511,0.0117623,0.530643,0.550761,-1.24674,-0.421755,0.439657,2113.67,1041.44,1.00342
z_player[309],1.34687,0.0108433,0.525965,0.515679,0.510097,1.33327,2.20303,2435.89,885.603,1.01243
z_player[310],-1.05734,0.0104561,0.538126,0.548964,-1.95825,-1.07631,-0.181884,2650.05,1068.78,1.0084
