,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
drives_per_36[164],7.2077,0.0306918,1.58183,1.45544,4.99742,7.01521,10.0005,3483.04,972.346,0.99991
drives_per_36[165],4.99204,0.0827594,3.26609,2.03909,2.08887,4.37203,9.64196,4523.19,1015.86,1.00183
drives_per_36[166],4.80495,0.0221992,1.02323,0.90125,3.40246,4.65888,6.62997,2804.64,1058.53,1.00144
drives_per_36[167],3.97208,0.0233021,1.10497,1.01955,2.464,3.7996,5.96509,3802.0,935.042,1.00043
drives_per_36[168],0.391901,0.00207098,0.111034,0.101775,0.241188,0.377111,0.601655,3979.36,717.237,1.00323
drives_per_36[169],8.29984,0.0424993,1.92087,1.79315,5.67834,8.04609,11.629,3333.14,1089.73,1.01189
drives_per_36[170],1.09494,0.00498042,0.265596,0.245007,0.728838,1.05981,1.5887,3793.07,1091.16,1.01127
drives_per_36[171],4.04556,0.0155055,0.793814,0.783688,2.92982,3.97371,5.45479,3553.94,1150.64,1.00088
drives_per_36[172],3.59542,0.0151748,0.808951,0.782724,2.47696,3.48952,5.13449,3935.03,1217.27,1.00469
drives_per_36[173],5.55044,0.0590589,2.59731,2.08325,2.58162,4.93014,10.485,3079.88,1221.07,1.00496
drives_per_36[174],6.94138,0.101608,4.21402,3.06616,2.49378,5.89721,14.7781,3399.38,1170.48,1.00247
drives_per_36[175],7.24565,0.0448183,1.78097,1.57196,4.9211,6.95332,10.4928,1859.84,1412.54,1.00208
drives_per_36[176],20.0743,0.0983656,4.44656,4.11496,14.0816,19.4329,27.9918,2319.63,1078.52,1.00596
drives_per_36[177],14.3143,0.189439,7.63423,5.58252,6.09327,12.642,28.4243,4533.62,1089.71,0.998449
drives_per_36[178],8.74012,0.038388,1.8819,1.77805,6.05413,8.51323,12.0673,2792.63,1072.65,1.00389
drives_per_36[179],1.70569,0.00981029,0.444755,0.40469,1.11653,1.65277,2.50846,3207.22,1266.57,1.00097
