nba_api_id,fg3m,fg3a,ftm,fta,3pt_pct_emp,ft_pct_emp,prior_mean,alpha_prior,beta_prior,alpha_post,beta_post,3pt_pct_eb,3pt_pct_eb_sd,name
201147,0,1,1,3,0.0,0.3333333333333333,0.2494630404254252,3.8342023589299696,11.535618967673203,3.8342023589299696,12.535618967673203,0.23422383680504028,0.10161756680725352,Corey Brewer
201149,0,0,6,8,,0.75,0.3456099763946064,5.31196358587664,10.057857740726533,5.31196358587664,10.057857740726533,0.3456099763946064,0.11754103226779225,Joakim Noah
201152,114,349,154,260,0.32664756446991405,0.5923076923076923,0.3092220590893471,4.752687798447593,10.61713352815558,118.7526877984476,245.6171335281556,0.32591252306815915,0.02452123374935281,Thaddeus Young
201158,67,178,48,58,0.37640449438202245,0.8275862068965517,0.36351319895438494,5.587132917790848,9.782688408812325,72.58713291779085,120.78268840881232,0.37537984169303545,0.0347319409295223,Marco Belinelli
201162,20,48,2,2,0.4166666666666667,1.0,0.4032981379761151,6.1986203220446425,9.17120100455853,26.198620322044643,37.171201004558526,0.41342424159631086,0.06137886774785776,Jared Dudley
201163,37,121,20,23,0.30578512396694213,0.8695652173913043,0.3731999667161975,5.736016807522207,9.633804519080966,42.736016807522205,93.63380451908097,0.31338324265432776,0.039577596596525294,Wilson Chandler
201188,107,270,72,99,0.3962962962962963,0.7272727272727273,0.3403655980690147,5.231358428043185,10.138462898559988,112.23135842804318,173.13846289856,0.39328390754954917,0.028865708459457195,Marc Gasol
201229,53,159,26,35,0.3333333333333333,0.7428571428571429,0.34396174320656325,5.28663053627184,10.083190790331333,58.28663053627184,116.08319079033133,0.3342701741208884,0.03562217159253666,Anthony Tolliver
201565,151,431,272,309,0.3503480278422274,0.8802588996763754,0.37566756220244746,5.773943309252201,9.595878017350971,156.7739433092522,289.59587801735097,0.35121985362568375,0.022568617830674296,Derrick Rose
201566,309,1037,1033,1506,0.29797492767598843,0.6859229747675962,0.3308240332535291,5.084706281652969,10.285115044950205,314.084706281653,738.2851150449502,0.29845468761706034,0.014098620801708716,Russell Westbrook
201567,489,1319,475,559,0.3707354056103108,0.8497316636851521,0.3686233217124533,5.665674591539368,9.704146735063807,494.66567459153936,839.7041467350638,0.3707110777578534,0.013217278672764227,Kevin Love
201568,393,987,568,628,0.3981762917933131,0.9044585987261147,0.3812517067984684,5.85977061395496,9.510050712648214,398.85977061395494,603.5100507126482,0.39791677894499783,0.0154523263281262,Danilo Gallinari
201569,421,1170,423,529,0.3598290598290598,0.7996219281663516,0.35706036763479243,5.487954053358002,9.88186727324517,426.487954053358,758.8818672732451,0.3597931602274599,0.013934024218411178,Eric Gordon
201571,221,582,284,318,0.3797250859106529,0.8930817610062893,0.3786264713877969,5.819421214752667,9.550400111850506,226.81942121475268,370.5504001118505,0.37969681948620315,0.019839724754998223,D.J. Augustin
201572,352,1023,416,507,0.34408602150537637,0.8205128205128205,0.3618809963278524,5.5620462550522305,9.807775071550942,357.5620462550522,680.807775071551,0.3443494205159364,0.01473841739216282,Brook Lopez
201577,44,133,173,262,0.3308270676691729,0.6603053435114504,0.3249126970485689,4.99385010038125,10.375971226221923,48.99385010038125,99.37597122622192,0.33021439038153305,0.03847994770838239,Robin Lopez
201580,12,44,223,336,0.2727272727272727,0.6636904761904762,0.32569382537241887,5.005855903151973,10.3639654234512,17.005855903151975,42.3639654234512,0.28643939838727084,0.05818645017849894,JaVale McGee
201583,1,5,0,0,0.2,,0.30443007897985414,4.679035920364051,10.690785406239122,5.679035920364051,14.690785406239122,0.2787965505101008,0.09700009288355764,Ryan Anderson
201584,21,47,6,7,0.44680851063829785,0.8571428571428571,0.370333474215253,5.6919593299486415,9.677861996654531,26.69195932994864,35.67786199665453,0.42796273521732014,0.06215468884442424,Courtney Lee
201586,152,414,172,234,0.3671497584541063,0.7350427350427351,0.34215854792391787,5.258915746960606,10.110905579642566,157.2589157469606,272.1109055796426,0.36625516730795227,0.02322352772331656,Serge Ibaka
201587,356,908,116,154,0.3920704845814978,0.7532467532467533,0.3463591732982624,5.323478608424278,10.046342718178895,361.3234786084243,562.046342718179,0.39130960343636934,0.01605223832428536,Nicolas Batum
201588,187,485,224,268,0.38556701030927837,0.835820895522388,0.36541337514646755,5.616338286352223,9.75348304025095,192.61633828635223,307.75348304025096,0.3849479526476618,0.021730906677701573,George Hill
201599,1,2,173,302,0.5,0.5728476821192053,0.30473161024082207,4.683670401969513,10.68615092463366,5.683670401969513,11.68615092463366,0.32721524851061934,0.10947182815187442,DeAndre Jordan
201601,0,2,1,2,0.0,0.5,0.28792181481309764,4.425306849708638,10.944514476894536,4.425306849708638,12.944514476894536,0.25476985436407174,0.10166389872902402,Luc Mbah a Moute
201609,283,790,350,446,0.35822784810126584,0.7847533632286996,0.3536294069283587,5.435220800321519,9.934600526281653,288.43522080032153,516.9346005262817,0.3581400906296833,0.0168841601128556,Goran Dragic
201933,158,527,239,323,0.2998102466793169,0.739938080495356,0.34328816184179023,5.276277711046349,10.093543615556824,163.27627771104636,379.0935436155568,0.30104233548924725,0.01967847620697147,Blake Griffin
201935,729,2043,1753,2020,0.3568281938325991,0.8678217821782178,0.3727976644270798,5.729833493219184,9.639987833383987,734.7298334932192,1323.6399878333839,0.35694743766680936,0.010557429714819296,James Harden
201937,224,686,441,514,0.32653061224489793,0.857976653696498,0.37052587497650313,5.6949164952721585,9.674904831331014,229.69491649527217,471.674904831331,0.3274947246244736,0.017707900806636295,Ricky Rubio
201939,907,2239,920,1000,0.4050915587315766,0.92,0.3848379262700323,5.914890166470882,9.45493116013229,912.9148901664709,1341.4549311601322,0.4049534737070151,0.010336396111800534,Stephen Curry
201942,124,393,1744,2007,0.3155216284987277,0.8689586447433981,0.37305999847250415,5.733865520625241,9.63595580597793,129.73386552062524,278.6359558059779,0.31768720102572806,0.023010905370652,DeMar DeRozan
201949,90,311,109,187,0.28938906752411575,0.5828877005347594,0.30704837105937327,4.71927860180712,10.650542724796054,94.71927860180712,231.65054272479605,0.2902207018308231,0.02508456288013206,James Johnson
201950,523,1361,525,675,0.3842762674504041,0.7777777777777778,0.3520197721258851,5.410481001006418,9.959340325596756,528.4104810010065,847.9593403255967,0.38391606152167895,0.013104269091513066,Jrue Holiday
201952,79,199,261,302,0.3969849246231156,0.8642384105960265,0.3719707919517196,5.717124611013012,9.65269671559016,84.717124611013,129.65269671559017,0.39519146905450936,0.033313503652593064,Jeff Teague
201954,0,3,0,0,0.0,,0.30443007897985414,4.679035920364051,10.690785406239122,4.679035920364051,13.690785406239122,0.25471319710594414,0.09899759215972102,Darren Collison
201959,30,91,153,205,0.32967032967032966,0.7463414634146341,0.3447657593958526,5.298988121444913,10.070833205158259,35.298988121444914,71.07083320515827,0.33185153158301495,0.04544303057732598,Taj Gibson
201960,8,33,29,42,0.24242424242424243,0.6904761904761905,0.3318746998275805,5.1008548391699735,10.268966487433199,13.100854839169973,35.2689664874332,0.27084769965781463,0.06324714456698274,DeMarre Carroll
201961,248,629,48,59,0.3942766295707472,0.8135593220338984,0.3602764581526171,5.53738478998715,9.832436536616022,253.53738478998716,390.832436536616,0.3934656410010239,0.01922988930886896,Wayne Ellington
201976,299,828,210,290,0.3611111111111111,0.7241379310344828,0.33964223554134687,5.220240475238572,10.149580851364602,304.2202404752386,539.1495808513646,0.3607198559662788,0.016525868049343202,Patrick Beverley
201980,414,1067,76,103,0.3880037488284911,0.7378640776699029,0.34280958020132923,5.268921996742271,10.100899329860901,419.2689219967423,663.1008993298609,0.3873619845413526,0.014800353990397402,Danny Green
201988,591,1534,241,279,0.3852672750977836,0.8637992831541219,0.3718694621324258,5.715567189795409,9.654254136807765,596.7155671897954,952.6542541368078,0.38513436816451924,0.012358865161940557,Patty Mills
202066,264,797,141,182,0.3312421580928482,0.7747252747252747,0.35131539896860176,5.399654911431718,9.970166415171455,269.3996549114317,542.9701664151714,0.33162193848055677,0.016507780772435882,Garrett Temple
202083,266,775,133,165,0.3432258064516129,0.806060606060606,0.3585461095977326,5.510789641865829,9.859031684737344,271.5107896418658,518.8590316847374,0.34352373068362624,0.016880999045089672,Wesley Matthews
202322,112,358,235,324,0.3128491620111732,0.7253086419753086,0.33991238018902525,5.224392550205726,10.145428776397447,117.22439255020572,256.14542877639747,0.3139632232024032,0.02398626747810736,John Wall
202323,0,5,12,14,0.0,0.8571428571428571,0.370333474215253,5.6919593299486415,9.677861996654531,5.6919593299486415,14.677861996654531,0.2794309895352342,0.09706767537918808,Evan Turner
202324,3,25,115,176,0.12,0.6534090909090909,0.32332136851084164,4.969391665084458,10.400429661518716,7.969391665084458,32.400429661518714,0.19740963430602887,0.061885559324469895,Derrick Favors
202326,84,257,154,206,0.32684824902723736,0.7475728155339806,0.3450498971559509,5.303355268049766,10.066466058553408,89.30335526804977,183.0664660585534,0.32787536751718405,0.02839252499275282,DeMarcus Cousins
202328,0,0,12,23,,0.5217391304347826,0.2929381766897506,4.502407435462377,10.867413891140798,4.502407435462377,10.867413891140798,0.2929381766897506,0.1124850256947049,Greg Monroe
202329,17,73,37,51,0.2328767123287671,0.7254901960784313,0.3399542742787722,5.225036454879777,10.144784871723395,22.225036454879778,66.1447848717234,0.2515002986453823,0.04589544904771137,Al-Farouq Aminu
202330,308,807,535,638,0.38166047087980176,0.8385579937304075,0.3660449678012223,5.6260457526069985,9.743775573996174,313.626045752607,508.7437755739962,0.38136862226617485,0.01692742813038915,Gordon Hayward
202331,577,1480,771,887,0.3898648648648649,0.8692220969560316,0.37312079076774973,5.7347998873412,9.635021439261973,582.7347998873412,912.635021439262,0.3896927646770172,0.01260712213319791,Paul George
202334,0,0,23,40,,0.575,0.30522826328755026,4.691303870559039,10.678517456044135,4.691303870559039,10.678517456044135,0.30522826328755026,0.11381813753069746,Ed Davis
202335,107,284,48,60,0.3767605633802817,0.8,0.3571476087109081,5.489294933110241,9.880526393492932,112.48929493311024,186.88052639349294,0.3757536228422568,0.027944828937856683,Patrick Patterson
202339,246,733,392,526,0.33560709413369716,0.7452471482889734,0.3445132432846918,5.295106993934283,10.07471433266889,251.29510699393427,497.0747143326689,0.3357900062678559,0.01725196174944109,Eric Bledsoe
202340,178,484,48,57,0.3677685950413223,0.8421052631578947,0.3668635096088464,5.638626593938535,9.731194732664637,183.63862659393854,315.7311947326646,0.36774073792864076,0.021556235397001706,Avery Bradley
202355,4,8,309,485,0.5,0.6371134020618556,0.31956109518563647,4.911596935936862,10.458224390666311,8.911596935936862,14.458224390666311,0.38132927125943805,0.09839061689547077,Hassan Whiteside
202357,215,554,165,216,0.388086642599278,0.7638888888888888,0.3488148742602457,5.361222293441529,10.008599033161644,220.36122229344153,349.00859903316166,0.3870265230777615,0.020394494085618897,Nemanja Bjelica
202362,27,90,63,80,0.3,0.7875,0.3542632006318327,5.444962096301841,9.924859230301331,32.44496209630184,72.92485923030134,0.30791512871352206,0.044759577331665974,Lance Stephenson
202397,107,297,98,147,0.3602693602693603,0.6666666666666666,0.3263805892007701,5.016411340487306,10.353409986115867,112.01641134048731,200.35340998611588,0.35860189971222217,0.027092029673974508,Ish Smith
202498,4,13,4,4,0.3076923076923077,1.0,0.4032981379761151,6.1986203220446425,9.17120100455853,10.198620322044643,18.17120100455853,0.35948835224003023,0.08854321260250145,Lance Thomas
202681,496,1255,660,722,0.3952191235059761,0.9141274238227147,0.3834828137763725,5.894062329565883,9.475758997037289,501.8940623295659,768.4757589970372,0.39507712943421097,0.013710553817485085,Kyrie Irving
202683,4,16,221,291,0.25,0.7594501718213058,0.3477906285506084,5.345479819889863,10.02434150671331,9.345479819889864,22.02434150671331,0.29791307137488954,0.08038408490373307,Enes Freedom
202684,10,29,231,397,0.3448275862068966,0.5818639798488665,0.3068121448020048,4.715647846438714,10.65417348016446,14.715647846438713,29.65417348016446,0.33165893858615864,0.06989745944973359,Tristan Thompson
202685,148,415,727,916,0.3566265060240964,0.7936681222707423,0.355686511168669,5.466838124945286,9.902983201657886,153.4668381249453,276.9029832016579,0.3565929359356285,0.023062394718206328,Jonas Valančiūnas
202687,0,1,201,397,0.0,0.5062972292191436,0.2893749171199367,4.447640772534029,10.922180554069145,4.447640772534029,11.922180554069145,0.2716975759109851,0.10673358183184725,Bismack Biyombo
202688,49,148,28,42,0.3310810810810811,0.6666666666666666,0.3263805892007701,5.016411340487306,10.353409986115867,54.01641134048731,109.35340998611586,0.33063885913481905,0.036694092670971595,Brandon Knight
202689,387,1053,420,483,0.36752136752136755,0.8695652173913043,0.3731999667161975,5.736016807522207,9.633804519080966,392.7360168075222,675.633804519081,0.36760306119453917,0.014744175012521734,Kemba Walker
202691,415,1027,162,183,0.4040895813047712,0.8852459016393442,0.37681832610263566,5.791630344787198,9.578190981815974,420.7916303447872,621.578190981816,0.4036874645979813,0.015189394644908762,Klay Thompson
202692,474,1175,706,835,0.4034042553191489,0.8455089820359282,0.36764892674730254,5.650698315023458,9.719123011579715,479.6506983150235,710.7191230115798,0.40294258953950846,0.01421040107660248,Alec Burks
202693,194,547,120,154,0.3546617915904936,0.7792207792207793,0.35235274852751,5.415598788805368,9.954222537797806,199.41559878880537,362.9542225377978,0.35459868440022907,0.020155180586624407,Markieff Morris
202694,495,1227,451,544,0.4034229828850856,0.8290441176470589,0.36384961571817165,5.592303583341524,9.77751774326165,500.5923035833415,741.7775177432617,0.40293340597150756,0.013910023474539596,Marcus Morris Sr.
202695,328,829,860,976,0.3956574185765983,0.8811475409836066,0.37587261853572573,5.777094988456576,9.592726338146596,333.77709498845655,510.5927263381466,0.39529728154430477,0.016815489119961363,Kawhi Leonard
202696,499,1407,486,602,0.35465529495380244,0.8073089700996677,0.3588341729033243,5.5152171234035245,9.85460420319965,504.51521712340354,917.8546042031996,0.3547004510070783,0.01268097581737284,Nikola Vučević
202697,8,36,4,7,0.2222222222222222,0.5714285714285714,0.3044041466935287,4.678637345756639,10.691183980846533,12.678637345756638,38.69118398084653,0.24681100728669814,0.059579067062138606,Iman Shumpert
202699,440,1164,639,751,0.37800687285223367,0.8508655126498003,0.3688849603615799,5.669695930828577,9.700125395774595,445.6696959308286,733.7001253957746,0.377887993970815,0.01411259211809521,Tobias Harris
202704,442,1227,321,377,0.3602281988590057,0.8514588859416445,0.3690218828189322,5.671800404533681,9.69802092206949,447.67180040453366,794.6980209220695,0.3603369888094267,0.013615383564392241,Reggie Jackson
202709,236,628,289,343,0.37579617834394907,0.8425655976676385,0.366969733015165,5.640259228714355,9.729562097888817,241.64025922871434,401.7295620978888,0.3755853184572159,0.019077578994107388,Cory Joseph
202710,117,440,1665,1951,0.26590909090909093,0.8534085084572014,0.3694717633737338,5.678714988279294,9.691106338323879,122.6787149882793,332.6911063383239,0.269404578965919,0.020767417820123556,Jimmy Butler III
202711,695,1739,974,1105,0.3996549741230592,0.881447963800905,0.375941941895834,5.7781604761152,9.59166085048797,700.7781604761152,1053.5916608504879,0.3994472271223905,0.011690174119836054,Bojan Bogdanović
202718,4,14,0,0,0.2857142857142857,,0.30443007897985414,4.679035920364051,10.690785406239122,8.67903592036405,20.690785406239122,0.29550863874349087,0.08279456109519674,Chandler Parsons
202722,501,1271,253,292,0.3941778127458694,0.8664383561643836,0.37247843521339125,5.724926997242559,9.644894329360614,506.72492699724256,779.6448943293606,0.3939185439492579,0.013618116623293444,Dāvis Bertāns
202734,74,202,43,59,0.36633663366336633,0.7288135593220338,0.34072114914193613,5.23682318450647,10.132998142096701,79.23682318450648,138.1329981420967,0.3645254097414531,0.032569919781104816,E'Twaun Moore
202738,109,284,86,104,0.38380281690140844,0.8269230769230769,0.3633601799581475,5.5847810431591025,9.78504028344407,114.5847810431591,184.78504028344406,0.38275327999127423,0.02804533989678683,Isaiah Thomas
202951,3,7,0,1,0.42857142857142855,0.0,0.2,3.073964265320635,12.29585706128254,6.073964265320635,16.29585706128254,0.2715249342692429,0.09199929689593887,Jeremy Pargo
202954,57,204,239,262,0.27941176470588236,0.9122137404580153,0.383041226275738,5.88727520858107,9.482546118022103,62.88727520858107,156.4825461180221,0.2866724093053481,0.030462209431034813,Brad Wanamaker
203076,130,462,1124,1427,0.2813852813852814,0.7876664330763841,0.3543016055046445,5.44555237233503,9.924268954268143,135.44555237233504,341.92426895426814,0.28373295990084585,0.020611542348316133,Anthony Davis
203077,5,20,11,14,0.25,0.7857142857142857,0.3538511423348219,5.438628833900641,9.931192492702534,10.43862883390064,24.931192492702536,0.2951281188986187,0.075629251822917,Michael Kidd-Gilchrist
203078,443,1283,1154,1347,0.34528448947778645,0.8567186340014847,0.37023558360274855,5.690454768724897,9.679366557878277,448.6904547687249,849.6793665578783,0.3455798551373272,0.013192774858958397,Bradley Beal
203079,15,47,14,17,0.3191489361702128,0.8235294117647058,0.3625770827421089,5.572744978867229,9.797076347735945,20.572744978867227,41.797076347735945,0.32985095261275255,0.05906134492012305,Dion Waiters
203081,881,2320,1578,1741,0.37974137931034485,0.9063756461803562,0.38169407057166727,5.866569666110388,9.503251660492785,886.8665696661104,1448.5032516604929,0.37975423060075647,0.010040663715049476,Damian Lillard
203082,438,1290,416,486,0.3395348837209302,0.8559670781893004,0.3700621601102253,5.687789280630978,9.682032045972194,443.68778928063097,861.6820320459722,0.3398943211585251,0.013105259327784528,Terrence Ross
203083,5,49,445,788,0.10204081632653061,0.5647208121827412,0.30285631349663544,4.654847426077004,10.71497390052617,9.654847426077005,54.71497390052617,0.1499902784736609,0.04416262229939489,Andre Drummond
203084,476,1237,1100,1328,0.38480194017784963,0.8283132530120482,0.3636809667695368,5.5897114791340865,9.780109847469085,481.5897114791341,770.7801098474691,0.38454273113112747,0.013741420800134043,Harrison Barnes
203085,273,773,162,225,0.35316946959896506,0.72,0.3386873970048253,5.2055647775364795,10.164256549066693,278.2055647775365,510.1642565490667,0.3528871314599477,0.017008564823228028,Austin Rivers
203086,63,153,27,39,0.4117647058823529,0.6923076923076923,0.33229732372195053,5.107350492914794,10.26247083368838,68.10735049291479,100.26247083368838,0.4045104399131029,0.03771237890441872,Meyers Leonard
203087,160,456,252,291,0.3508771929824561,0.865979381443299,0.37237252558190426,5.723299185129838,9.646522141473335,165.72329918512983,305.6465221414733,0.3515780851619334,0.021968412189386128,Jeremy Lamb
203089,8,36,23,46,0.2222222222222222,0.5,0.28792181481309764,4.425306849708638,10.944514476894536,12.425306849708637,38.94451447689454,0.2418795029616713,0.059173615713205424,John Henson
203090,88,283,92,137,0.31095406360424027,0.6715328467153284,0.3275034731244978,5.033669865765515,10.336151460837657,93.03366986576552,205.33615146083767,0.3118065676083524,0.026772805446007897,Maurice Harkless
203092,0,0,0,0,,,0.30443007897985414,4.679035920364051,10.690785406239122,4.679035920364051,10.690785406239122,0.30443007897985414,0.11373449594025534,Tyler Zeller
203095,566,1450,386,491,0.3903448275862069,0.7861507128309573,0.35395184904692234,5.440176678072014,9.92964464853116,571.440176678072,893.9296446485312,0.3899631126296471,0.01273702658640487,Evan Fournier
203107,117,370,216,254,0.3162162162162162,0.8503937007874016,0.36877608852576343,5.668022590164578,9.701798736438596,122.66802259016458,262.7017987364386,0.3183124775258484,0.023698338869339027,Tomas Satoransky
203109,434,1194,235,302,0.36348408710217756,0.7781456953642384,0.35210467008259083,5.411785867431979,9.958035459171194,439.411785867432,769.9580354591712,0.36333946665332256,0.013824556513411513,Jae Crowder
203110,126,440,270,370,0.2863636363636364,0.7297297297297297,0.3409325578879976,5.240072499160316,10.129748827442857,131.2400724991603,324.1297488274429,0.2882054680673085,0.021201665237567814,Draymond Green
203114,511,1315,771,856,0.3885931558935361,0.9007009345794392,0.3803846158526186,5.846443581043333,9.52337774555984,516.8464435810433,813.5233777455599,0.38849832226775877,0.013358080184469115,Khris Middleton
203115,429,1155,336,428,0.37142857142857144,0.7850467289719626,0.35369710184995806,5.43626125917122,9.933560067431953,434.4362612591712,735.9335600674319,0.3711957138186815,0.0141160181356786,Will Barton
203118,133,372,38,49,0.3575268817204301,0.7755102040816326,0.35149652349476035,5.402438763036641,9.967382563566533,138.40243876303663,248.96738256356653,0.3572876128787156,0.024316136757372188,Mike Scott
203121,17,42,12,12,0.40476190476190477,1.0,0.4032981379761151,6.1986203220446425,9.17120100455853,23.198620322044643,34.171201004558526,0.4043697502555603,0.06423674419297291,Darius Miller
203124,7,27,11,20,0.25925925925925924,0.55,0.2994594471293994,4.602638196942238,10.767183129660934,11.602638196942237,30.767183129660935,0.2738420374139546,0.06771295925390897,Kyle O'Quinn
203145,188,508,180,242,0.3700787401574803,0.743801652892562,0.3441796913967177,5.2899803610129705,10.079840965590202,193.28998036101297,330.0798409655902,0.36931816181352284,0.02107592529286369,Kent Bazemore
203200,530,1409,175,222,0.376153300212917,0.7882882882882883,0.35444510024042303,5.447757860785253,9.92206346581792,535.4477578607853,888.9220634658179,0.3759190554613758,0.012829326320348385,Justin Holiday
203210,246,671,215,265,0.36661698956780925,0.8113207547169812,0.3597599028202595,5.529445426823509,9.840375899779664,251.52944542682351,434.84037589977964,0.3664634394045355,0.018378325435776523,JaMychal Green
203263,4,12,1,2,0.3333333333333333,0.5,0.28792181481309764,4.425306849708638,10.944514476894536,8.425306849708637,18.944514476894536,0.3078320004054732,0.08666312404572177,James Nunnally
203382,86,271,85,116,0.3173431734317343,0.7327586206896551,0.34163148249243336,5.250814845451261,10.119006481151912,91.25081484545126,195.1190064811519,0.3186467569198928,0.027486556563364916,Aron Baynes
