person_id,clutch,garbage,neutral,games
1630581,86.4083333333333,72.24000000000001,3234.82,80
1630583,57.57166666666667,47.64833333333334,2245.3766666666666,61
1630591,88.07999999999998,55.43500000000001,2950.213333333333,75
1630595,84.26833333333335,58.15333333333333,2581.766666666667,62
1630596,76.00500000000001,44.841666666666676,2094.9566666666665,50
1630598,80.65166666666666,120.87166666666668,2251.555,78
1630625,30.368333333333332,97.13666666666668,1319.0716666666667,52
1630692,58.46166666666667,68.21333333333334,1582.7666666666667,56
1630700,52.781666666666666,135.725,2109.4533333333334,61
1630703,33.85,105.125,2325.4783333333335,62
1631093,69.22166666666665,111.39833333333333,3067.9683333333332,77
1631094,114.21166666666667,77.13833333333334,3372.391666666667,80
1631095,91.53166666666667,80.385,3191.015,76
1631096,102.15166666666667,65.76833333333335,3374.11,82
1631099,106.95333333333335,74.40833333333335,3116.5583333333334,77
1631101,56.45666666666667,55.18,1227.8149999999998,32
1631103,39.30166666666666,127.25833333333334,2461.8016666666667,75
1631105,70.67000000000002,38.586666666666666,2561.923333333333,61
1631110,96.19000000000003,85.91833333333334,2973.54,74
1631114,91.67833333333331,87.47666666666667,2949.31,71
1631117,44.349999999999994,98.765,2318.485,64
1631119,56.31833333333332,80.25,1868.1899999999998,69
1631128,35.711666666666666,100.98333333333333,2720.8450000000003,82
1631133,64.94666666666667,94.15,2566.7166666666667,72
1631165,42.72333333333333,80.98666666666668,1652.0883333333334,56
1631170,68.29500000000002,52.26166666666667,2799.4316666666664,75
1631200,37.788333333333334,114.79333333333334,1835.5566666666666,60
1631212,51.58499999999999,94.605,2640.1666666666665,80
1631218,32.87833333333332,44.580000000000005,1942.5633333333333,65
1631223,33.410000000000004,83.23166666666667,1671.9166666666667,62
1631246,63.19833333333335,51.750000000000014,1857.625,51
1631323,61.05666666666664,88.35,2245.8033333333337,66
1641705,119.72999999999999,83.54666666666667,3013.275,71
1641706,76.17666666666665,86.68333333333334,2931.6133333333332,74
1641708,52.78333333333334,84.34833333333333,2190.4950000000003,62
1641709,51.669999999999995,92.27833333333334,2421.0283333333336,63
1641710,36.83666666666667,103.90166666666667,1900.8899999999999,66
1641713,47.080000000000005,82.99833333333335,1572.4966666666667,47
1641717,35.361666666666665,121.01833333333335,2797.5116666666668,82
1641718,66.965,139.25166666666667,2775.1683333333335,75
1641722,32.233333333333334,144.59999999999997,1691.5149999999999,65
1641726,51.115000000000016,48.55333333333333,2057.8966666666665,55
1641731,42.79833333333333,129.61999999999998,2346.1600000000003,63
1641739,92.21333333333332,103.71666666666667,2622.5049999999997,70
1641871,31.35000000000001,86.14666666666668,2219.5716666666663,68
1610612737,145.55999999999997,98.91166666666668,3144.5416666666665,82
1610612738,105.66500000000002,216.79166666666666,3093.5916666666667,82
1610612739,138.24499999999998,124.53166666666667,3176.635,82
1610612740,72.485,181.95,3109.1383333333333,82
1610612741,170.75500000000005,80.115,3285.9216666666666,82
1610612742,83.33166666666668,154.80833333333334,3133.6466666666665,82
1610612743,108.88333333333334,124.27500000000002,3200.4966666666664,82
1610612744,133.98000000000002,46.498333333333335,3282.275,82
1610612745,123.39833333333333,126.015,3227.3016666666667,82
1610612746,99.26666666666668,132.825,3184.6716666666666,82
1610612747,114.37499999999999,116.45,3168.0950000000003,82
1610612748,110.85666666666665,81.51,3198.383333333333,82
1610612749,131.58166666666665,134.48999999999998,3198.5016666666666,82
1610612750,127.64000000000001,86.29499999999999,3252.1233333333334,82
1610612751,143.25833333333333,138.4,3163.2933333333335,82
1610612752,86.59166666666667,109.33666666666664,3191.0216666666665,82
1610612753,104.20666666666669,132.28833333333336,3225.43,82
1610612754,104.67833333333334,130.97166666666666,3297.913333333333,82
1610612755,109.71833333333333,132.19,3208.1116666666667,82
1610612756,125.44000000000003,116.42333333333335,3201.775,82
1610612757,131.78000000000003,147.19,3154.69,82
