,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
mu_player[535],-7.36912,0.0250229,1.12675,1.13007,-9.32919,-7.31931,-5.57216,2051.04,1104.02,1.00589
mu_player[536],-5.07971,0.0186612,0.851112,0.841576,-6.38401,-5.10748,-3.67331,2221.74,1063.64,1.00081
mu_player[537],-5.51504,0.0214159,0.955635,0.909938,-6.98362,-5.53922,-3.91446,2121.16,1242.74,1.0044
post_touches_per_36[1],0.417606,0.0145053,0.483838,0.210767,0.0795383,0.276711,1.19849,1667.84,1090.52,1.00559
post_touches_per_36[2],3.60348,0.0593408,2.05653,1.43267,1.49203,3.06929,7.40544,1322.74,1137.26,1.00266
post_touches_per_36[3],3.93168,0.0996106,3.03773,1.65901,1.26974,3.0968,9.23498,1350.48,950.447,1.0055
post_touches_per_36[4],0.0920386,0.00500329,0.181205,0.0424862,0.00613889,0.0420563,0.314323,1947.94,1267.54,1.00181
post_touches_per_36[5],1.48064,0.0406668,1.35803,0.706681,0.389049,1.09979,3.78455,1970.87,1072.16,1.0015
post_touches_per_36[6],0.438524,0.0120575,0.384468,0.193644,0.127045,0.328037,1.12292,1626.43,1062.29,1.00698
post_touches_per_36[7],0.798823,0.0326878,1.07009,0.396455,0.12687,0.478209,2.4838,1794.44,1135.39,1.00358
post_touches_per_36[8],2.38163,0.129549,4.47196,1.04641,0.322714,1.29639,7.37573,2615.12,1120.52,1.00338
post_touches_per_36[9],0.220472,0.00422385,0.132504,0.0908115,0.0880069,0.188229,0.446324,1237.05,1177.73,1.00245
post_touches_per_36[10],2.97815,0.198296,5.57475,1.30894,0.19114,1.31061,11.0846,1545.53,978.764,1.002
post_touches_per_36[11],1.21144,0.0607395,2.09519,0.569125,0.122256,0.63153,3.90173,1779.35,1034.77,0.999158
post_touches_per_36[12],0.0412754,0.00120016,0.0425368,0.0219387,0.00615904,0.0280465,0.118842,2082.71,1142.03,1.00317
post_touches_per_36[13],6.18061,0.171121,5.20919,2.83632,1.90178,4.80248,14.9456,1356.17,1286.06,1.00039
post_touches_per_36[14],1.98279,0.0316888,1.08358,0.776779,0.818129,1.72198,3.94312,1428.48,1201.07,1.00063
post_touches_per_36[15],0.0451226,0.00218198,0.074646,0.0235397,0.00313621,0.0237281,0.165273,2505.51,805.503,0.999618
post_touches_per_36[16],0.0694162,0.00184643,0.0692766,0.0369554,0.0126497,0.0488553,0.203127,1992.05,1183.28,1.00497
post_touches_per_36[17],0.0979626,0.0017238,0.0601068,0.0402795,0.0360011,0.0820715,0.209792,1516.09,1106.96,1.001
post_touches_per_36[18],0.255127,0.00527171,0.168591,0.110299,0.0945722,0.209394,0.571661,1338.33,1064.98,1.00414
post_touches_per_36[19],2.64529,0.0711624,2.67688,1.33549,0.672649,1.94971,7.05348,2303.32,1256.1,1.00059
post_touches_per_36[20],3.38588,0.0603073,1.89881,1.42385,1.42461,2.89689,7.06183,1433.85,849.494,1.00204
post_touches_per_36[21],2.88092,0.0906955,2.8435,1.18225,1.07603,2.38436,6.16737,1383.02,1075.14,0.999952
post_touches_per_36[22],0.0168189,0.00040208,0.0177446,0.00905999,0.00291611,0.012391,0.0446009,2345.04,1286.34,1.0009
post_touches_per_36[23],1.61622,0.0295482,0.88737,0.647246,0.67792,1.4227,3.24633,974.761,882.435,1.00029
post_touches_per_36[24],2.78016,0.0397616,1.42216,1.01151,1.21673,2.44518,5.65118,1529.51,1114.19,1.00709
post_touches_per_36[25],0.0917838,0.00456714,0.152701,0.0488332,0.00559618,0.0458059,0.331809,1887.45,1103.8,1.00004
post_touches_per_36[26],0.951469,0.0500406,1.70511,0.456101,0.0775687,0.479436,3.29236,2022.26,1081.28,1.00153
post_touches_per_36[27],3.89196,0.348595,7.37035,1.79582,0.813373,2.54384,10.1102,1645.03,939.172,1.00432
post_touches_per_36[28],0.839865,0.0383801,1.34421,0.387275,0.0672775,0.395417,3.0045,1966.97,1283.57,1.003
post_touches_per_36[29],0.0944444,0.00270578,0.0944773,0.0478482,0.0192347,0.0671819,0.259082,1806.7,1094.61,1.00171
post_touches_per_36[30],1.01878,0.0139245,0.51223,0.394546,0.445452,0.904737,1.96043,1928.36,899.805,1.00422
post_touches_per_36[31],3.58419,0.052906,1.89136,1.34093,1.53219,3.11669,7.06827,1464.28,1054.56,1.00172
post_touches_per_36[32],3.36747,0.0605481,2.30698,1.4994,1.22109,2.78984,7.51075,1984.86,1139.78,1.00187
post_touches_per_36[33],0.0588423,0.00114202,0.0435612,0.0275398,0.0175018,0.047606,0.135692,1893.38,1135.25,1.00167
post_touches_per_36[34],0.0335414,0.00110208,0.03778,0.0199057,0.00408207,0.0221759,0.0927981,1787.4,1329.82,1.00109
