nba_api_id,name,PTS_proj,PTS_sd,PTS_actual,REB_proj,REB_sd,REB_actual,AST_proj,AST_sd,AST_actual,STL_proj,STL_sd,STL_actual,BLK_proj,BLK_sd,BLK_actual,TOV_proj,TOV_sd,TOV_actual,FGM_proj,FGM_sd,FGM_actual,FGA_proj,FGA_sd,FGA_actual,FG3M_proj,FG3M_sd,FG3M_actual,FG3A_proj,FG3A_sd,FG3A_actual,FTA_proj,FTA_sd,FTA_actual,FTM_proj,FTM_sd,FTM_actual,PTS_per_game,PTS_per_game_sd,REB_per_game,REB_per_game_sd,AST_per_game,AST_per_game_sd,STL_per_game,STL_per_game_sd,BLK_per_game,BLK_per_game_sd,TOV_per_game,TOV_per_game_sd,FGM_per_game,FGM_per_game_sd,FGA_per_game,FGA_per_game_sd,FG3M_per_game,FG3M_per_game_sd,FG3A_per_game,FG3A_per_game_sd,FTA_per_game,FTA_per_game_sd,FTM_per_game,FTM_per_game_sd,mpg
2544,LeBron James,20.96060213853389,2.561856200289998,22.74446680080483,7.741074730549021,0.8906062258928903,6.591549295774648,7.339743584072173,0.8557815292466553,7.822937625754528,0.9987791066177342,0.2399730285833782,1.3038229376257546,0.5912609391123393,0.2074223190925294,0.6338028169014085,3.0439920607359734,0.4330541522765502,3.2414486921529178,8.08123573799014,0.9394545699328334,8.565392354124748,15.739257467598446,1.710488037685257,16.64185110663984,1.8314894240069304,0.4325832479159026,1.3943661971830985,4.800754983604359,0.9620066029230536,4.400402414486921,3.584932764487462,0.8907376942984844,5.722334004024145,2.6257103042013945,0.7219420390744851,4.219315895372233,19.041099560124167,2.4613464242120395,6.83420844911811,0.8648069185555168,6.123438834111832,0.6805816556716338,0.9210068866398138,0.2330214289458438,0.53255401009384,0.2014136566743727,2.71848195231522,0.4205093296113961,7.0294229648489095,0.8888366660076928,13.68249466419202,1.7799685315627354,1.710773422879624,0.404071087726179,4.426605138919611,1.1323373599320896,4.143907501981094,0.8649345785509489,3.246644274165594,0.8589273925343295,34.957142857142856
201142,Kevin Durant,23.164639533426097,2.6389479485737537,25.672650475184792,5.891603486968353,0.805776381206331,5.3980992608236535,4.28401169812432,0.7518404467076472,4.713833157338965,0.8421165274289515,0.2310355089965395,0.7856388595564943,1.0439294353704245,0.2193841820241854,0.8996832101372756,2.790600224383541,0.4163747930675334,3.117212249208025,8.471480713391363,0.9285128173972386,9.072861668426611,16.197312081651706,1.701962353249813,17.43611404435058,2.251148476040075,0.4598837801526941,2.3569165786694826,5.514314150265279,0.9888213407235448,5.70221752903907,4.461188569296601,0.9160246286664224,5.917634635691658,3.707052204876082,0.7733046356535678,5.17001055966209,21.865424711422826,2.665424027271167,5.553507294366083,0.8187727744515944,3.856528370625561,0.6256888956253946,0.8365487193459057,0.234761888173903,0.9168309565729507,0.2229226365729625,2.6163994574363194,0.4230905155363645,7.6945105663499,0.924800314496278,14.623403396900688,1.7403129417817786,2.1028577783825444,0.4295896936781369,4.845040173772656,1.0234165656591927,5.276168698655507,0.9307992194513648,4.50990963899844,0.9198853542571584,36.58064516129032
201143,Al Horford,10.513440992338042,2.319052632689056,13.80618556701031,7.643670196929698,0.8613344497051123,8.127835051546391,3.127273161621193,0.7354381928791522,4.3051546391752575,0.6568976881660451,0.2287113273041302,1.11340206185567,1.0575292780244598,0.2161322257062734,1.8927835051546391,0.9040284096183936,0.3625792206123406,1.5587628865979382,3.858424919135521,0.86162875310769,5.121649484536082,8.57325214049872,1.5974491348870417,12.024742268041235,2.487907646930623,0.5078624769110042,2.74639175257732,6.62627246124489,1.0631017479464675,7.608247422680412,0.6856965695348859,0.7625260631800551,0.9649484536082472,0.5894376158988638,0.6326512010383507,0.8164948453608247,8.088130418181006,1.783461397498136,5.459494977474456,0.6619514752363364,2.2632102294001277,0.5651978704534226,0.5769445714703878,0.1757688904281741,0.7209658719300971,0.1661016179038953,0.7982834372383766,0.2786488454705951,3.086293792739211,0.6681693478490699,6.853927023425253,1.2129122265893617,1.7028074240300777,0.3475981100573694,4.3780703271709775,0.7946666999434938,0.7929620369873613,0.5860154004068943,0.6182948450808465,0.4815863335573264,27.666666666666668
201144,Mike Conley,11.860428469501738,2.391482598874489,8.882175226586103,3.5172144185354868,0.7955463951884842,3.3716012084592144,6.641026181309323,0.8404453036580649,5.691842900302115,1.5152806280535385,0.2633898754134645,1.2688821752265862,0.3240383856970585,0.1939051425674592,0.5075528700906344,1.655475196981163,0.3900490731671931,1.2326283987915407,3.937556461831437,0.8849315714090135,2.610271903323264,9.394502976559018,1.6611923521948804,7.794561933534743,2.679544272801536,0.4812625885130145,2.0302114803625377,6.369245260927823,1.0037716637128056,6.018126888217523,1.8157257211330853,0.8061537564356565,1.8126888217522656,1.6441620188667594,0.6820678360373216,1.6314199395770392,8.463611159448005,1.620121445046095,2.565373717327189,0.3951549909133636,4.027607311046848,0.5773951303691557,0.9736646390042571,0.1809517297441485,0.25497530941026325,0.0881883016004222,1.1741337745157616,0.2679679861039089,2.7650676700447354,0.5899804899886171,6.439477935461385,1.1421941279328998,1.6338517390834546,0.2934497948696639,3.984401777566325,0.691151356479252,1.5375388957149132,0.5538364617766091,1.2836375882642463,0.4670721036493222,24.732394366197184
201566,Russell Westbrook,15.258012613104189,2.4895825651304504,18.864543982730705,6.750473402212391,0.8397208252063935,6.76092822450081,7.480617675373498,0.8375239986569738,8.27630868861306,1.5149801349424583,0.263650329987175,1.6125202374527794,0.5204681496590466,0.1992444844495987,0.2331354560172693,3.76517807613842,0.4467915400428952,4.060442525634107,5.793491458931018,0.9262101627309908,6.955207771181867,13.157183618630656,1.7160690059572918,16.300053966540744,1.3397288036765005,0.4272794783344034,2.48677819751754,4.773373597513082,0.9891271625883734,7.363194819212088,3.536190819113431,0.881431782393064,3.5553157042633567,2.3202717306717484,0.7161342644299294,2.467350242849433,11.968278784621878,1.9545274494622145,4.924738250568872,0.4708538592485636,5.040255988162207,0.6495463900695196,1.0727653241007988,0.204475478145609,0.39793126616948926,0.1022956604405919,2.6881567812939577,0.3465116610554898,4.39898596386345,0.7232525410359947,9.731447902428144,1.3261084741886695,1.0252477295671694,0.3269820831281985,3.267694641584318,0.7587677095459877,2.934954451206199,0.6835993156781762,2.041734259081096,0.5856561387419468,27.92
201567,Kevin Love,16.015209889667805,2.636002701725241,14.636065573770493,11.83083552018408,1.1704918406438978,12.688524590163937,3.6796482007569455,0.835095836469863,3.9540983606557374,0.8465255443857933,0.2568657531575623,0.8262295081967213,0.4212006105923235,0.206382622247962,0.5311475409836066,1.919885833545985,0.4432237568496174,1.7704918032786885,5.251669004091577,0.9925399557761024,4.662295081967213,13.733612811608996,1.9423558994899983,11.744262295081969,3.2697541941414454,0.6670221078258874,3.1278688524590166,9.805337112728049,1.5463262175952632,8.380327868852458,3.2650781376304985,0.9774006387745392,2.59672131147541,2.568947616873767,0.7924014289207287,2.183606557377049,5.91960586160781,0.8220537310837737,3.544635396275379,0.3548230096637902,1.210730206740446,0.207330695660958,0.3932834894886102,0.0778663092301306,0.1800085154523791,0.0625628480485971,0.7025149709415068,0.1343588924749444,1.974690756743555,0.3116841648957545,4.727881020455107,0.5720098562016994,0.9484778717176922,0.1934872383841273,2.8718057681037,0.4474736271363129,1.1936055353320398,0.2962893240729581,0.9181813870568083,0.2325517296097622,10.91304347826087
201572,Brook Lopez,13.786650277190436,2.412325799354125,13.959633027522935,5.7102496541961205,0.8537836401280522,6.011009174311927,1.859100436433136,0.7134777517425275,2.1357798165137614,0.6065057251030801,0.2332899881735397,0.9908256880733946,2.06426038492564,0.2626970205572789,1.9155963302752288,1.1319876133398932,0.3730766019703237,1.3431192660550455,5.223500359569576,0.9117916067607094,5.108256880733944,10.225534703101925,1.7078378884514127,11.93394495412844,1.998305386249409,0.4555948058280366,2.510091743119266,5.167511452346753,1.0060158935815964,6.979816513761468,1.7899429730642231,0.815644263983511,1.6293577981651377,1.45225312508979,0.6901810618015238,1.23302752293578,11.437062061539738,2.102329025631688,4.767937441792416,0.7547684540854239,1.6422478019243778,0.6307341513668315,0.6001257285236385,0.2062348298228583,1.5202099986056732,0.2322314633120944,1.0581082135048168,0.3298100793807098,4.387131327408508,0.7868692706287712,8.771375121176774,1.539002552963432,1.5981084092927047,0.3643536645769661,4.224683239657697,0.9381051027129658,1.8440916846421387,0.7210521861465343,1.4815360227194379,0.6308123437158468,31.825
201587,Nicolas Batum,6.663228613509807,2.2759114413630104,8.164086687306503,5.503413940564424,0.8288317202117322,5.126934984520124,2.144223482690488,0.7136953174124039,1.7832817337461302,1.3078069473224856,0.2552543974619681,1.309597523219814,0.8449462695040926,0.2116064591200686,0.6408668730650156,0.8571167928453218,0.3629444149751175,1.0309597523219816,2.3621770436712506,0.8349938335032594,2.674922600619195,5.382191455920913,1.6186727498213898,6.63157894736842,2.0618944793391383,0.467676891620052,2.563467492260062,4.883387417607663,1.0060950477362476,6.352941176470589,0.4732640821141818,0.7646441046548407,0.3065015479876161,0.3640790019419775,0.6374521818195992,0.2507739938080495,4.227012096463314,1.079978575380142,2.7804246590656763,0.2910864085415399,1.150354507763027,0.3466810587430621,0.6734547256551688,0.1239910962030356,0.4032890518297113,0.0680462468585219,0.5618403166327606,0.1763020591260897,1.4621349227233627,0.3707162559494522,3.279604359527683,0.8026251138279078,0.8021212227221772,0.1819363521771579,2.2518586631306503,0.514603184585461,0.47072222793021856,0.3714296861642458,0.33980260005537133,0.2892968961378515,17.487179487179482
201935,James Harden,18.74852836561654,2.433016628409099,24.343839541547275,5.464509873778398,0.8101860436040383,4.951289398280802,8.633255138152963,0.83603075674943,8.207941056078592,1.3735725766395117,0.2424141746407168,1.1641424478100697,0.6839118615299826,0.1988600526332068,0.4126074498567335,3.4750527491532512,0.4367027577144647,3.610315186246418,5.417976881654193,0.8881927827658062,7.176422431436758,13.63288237078372,1.6815361886407965,16.54850593532542,2.761970935580958,0.4680715132058071,3.1682357756856327,7.719800193447607,1.025893381255945,8.443716741711011,5.588004822745872,0.934452413053101,7.721653704461727,4.8867852959679,0.823386004019479,6.82275890298813,17.568766551565112,2.390743081100998,5.029680261205291,0.5746423985853579,7.220284449949413,0.8201567550389978,1.2004293047946448,0.2378113738563994,0.6089879388548161,0.1291457594980591,3.10341144834666,0.4284109332008989,5.176092270572465,0.8809751324622754,12.182181120027845,1.6854082031715063,2.4796390691215926,0.4202247012580709,6.392890136770822,1.0640785889455573,5.888549116400851,0.9167096457166496,5.144793986971717,0.8518869154093398,35.31645569620253
201939,Stephen Curry,24.838902598809515,2.619794391582423,30.888054094665662,4.944105928541704,0.7975411644411843,4.1652892561983474,6.10199081881407,0.7944867559901237,5.49060856498873,1.120982289644549,0.2417461305352058,1.3253193087903832,0.4311648677869254,0.1926637711503215,0.4598046581517656,2.94829550492237,0.411410146007048,3.272727272727273,8.188923502721115,0.9398097799667338,10.115702479338845,18.947110347873377,1.7374433089312928,21.610818933132983,4.775729967532881,0.546497200433397,5.138993238166792,12.31003966234641,1.1340195521333836,13.090909090909092,3.977090916142371,0.8920002551690944,5.977460555972953,3.670681229019391,0.7563872712280062,5.517655897821187,21.307416169805855,2.3798165392721606,4.235971090312367,0.5146124869019069,4.749457332880275,0.7090479024689635,0.9436376424927888,0.2157488284022531,0.3830426129567069,0.1138274379809135,2.4428354127024834,0.3671672295118456,6.912921932778706,0.8486505471902626,15.107234464976855,1.56448660394213,4.092082203333226,0.4682658951130362,9.20836948740671,1.0332187354713107,4.119238122296642,0.7960748309028941,3.7458579093811384,0.7484261074796188,32.128571428571426
