cohort,stat,config,cluster
vet_Guard,PTS,top_top_post_AS_away,1
vet_Guard,PTS,top_top_post_AS_home,1
vet_Guard,REB,bottom_bottom_early_away,1
vet_Guard,REB,bottom_bottom_early_home,1
vet_Guard,REB,bottom_bottom_last20_away,1
vet_Guard,REB,bottom_bottom_last20_home,1
vet_Guard,REB,bottom_bottom_post_AS_away,1
vet_Guard,REB,bottom_bottom_post_AS_home,1
vet_Guard,REB,bottom_mid_early_away,1
vet_Guard,REB,bottom_mid_early_home,2
vet_Guard,REB,bottom_mid_last20_away,1
vet_Guard,REB,bottom_mid_last20_home,1
vet_Guard,REB,bottom_top_early_away,1
vet_Guard,REB,bottom_top_early_home,1
vet_Guard,REB,bottom_top_last20_away,1
vet_Guard,REB,bottom_top_last20_home,1
vet_Guard,REB,bottom_top_post_AS_away,1
vet_Guard,REB,bottom_top_post_AS_home,1
vet_Guard,REB,high_bottom_early_away,1
vet_Guard,REB,high_bottom_early_home,1
vet_Guard,REB,high_bottom_last20_away,1
vet_Guard,REB,high_bottom_last20_home,1
vet_Guard,REB,high_mid_early_away,1
vet_Guard,REB,high_mid_early_home,1
vet_Guard,REB,high_mid_last20_away,1
vet_Guard,REB,high_mid_last20_home,1
vet_Guard,REB,high_mid_post_AS_away,1
vet_Guard,REB,high_mid_post_AS_home,1
vet_Guard,REB,high_top_early_away,1
vet_Guard,REB,high_top_early_home,1
vet_Guard,REB,high_top_last20_away,1
vet_Guard,REB,high_top_last20_home,1
vet_Guard,REB,high_top_post_AS_away,1
vet_Guard,REB,high_top_post_AS_home,1
vet_Guard,REB,mid_bottom_early_away,1
vet_Guard,REB,mid_bottom_early_home,1
vet_Guard,REB,mid_bottom_last20_away,1
vet_Guard,REB,mid_bottom_last20_home,1
vet_Guard,REB,mid_bottom_post_AS_away,1
vet_Guard,REB,mid_bottom_post_AS_home,1
vet_Guard,REB,mid_mid_early_away,1
vet_Guard,REB,mid_mid_early_home,1
vet_Guard,REB,mid_mid_last20_away,1
vet_Guard,REB,mid_mid_last20_home,1
vet_Guard,REB,mid_mid_post_AS_away,1
vet_Guard,REB,mid_mid_post_AS_home,1
vet_Guard,REB,mid_top_early_away,1
vet_Guard,REB,mid_top_early_home,1
vet_Guard,REB,mid_top_last20_away,1
vet_Guard,REB,mid_top_last20_home,1
vet_Guard,REB,mid_top_post_AS_away,1
vet_Guard,REB,mid_top_post_AS_home,1
vet_Guard,REB,top_bottom_early_away,1
vet_Guard,REB,top_mid_early_away,1
vet_Guard,REB,top_mid_early_home,1
vet_Guard,REB,top_mid_last20_away,1
vet_Guard,REB,top_mid_last20_home,1
vet_Guard,REB,top_mid_post_AS_away,1
vet_Guard,REB,top_mid_post_AS_home,1
vet_Guard,REB,top_top_early_away,1
vet_Guard,REB,top_top_early_home,1
vet_Guard,REB,top_top_last20_away,1
vet_Guard,REB,top_top_last20_home,1
vet_Guard,REB,top_top_post_AS_away,1
vet_Guard,REB,top_top_post_AS_home,1
vet_Guard,AST,bottom_bottom_early_away,1
vet_Guard,AST,bottom_bottom_early_home,1
vet_Guard,AST,bottom_bottom_last20_away,1
vet_Guard,AST,bottom_bottom_last20_home,1
vet_Guard,AST,bottom_bottom_post_AS_away,1
vet_Guard,AST,bottom_bottom_post_AS_home,1
vet_Guard,AST,bottom_mid_early_away,1
vet_Guard,AST,bottom_mid_early_home,1
vet_Guard,AST,bottom_mid_last20_away,1
vet_Guard,AST,bottom_mid_last20_home,1
vet_Guard,AST,bottom_top_early_away,1
vet_Guard,AST,bottom_top_early_home,1
vet_Guard,AST,bottom_top_last20_away,1
vet_Guard,AST,bottom_top_last20_home,1
vet_Guard,AST,bottom_top_post_AS_away,1
vet_Guard,AST,bottom_top_post_AS_home,1
vet_Guard,AST,high_bottom_early_away,2
vet_Guard,AST,high_bottom_early_home,1
vet_Guard,AST,high_bottom_last20_away,1
vet_Guard,AST,high_bottom_last20_home,1
vet_Guard,AST,high_mid_early_away,1
vet_Guard,AST,high_mid_early_home,1
vet_Guard,AST,high_mid_last20_away,1
vet_Guard,AST,high_mid_last20_home,1
vet_Guard,AST,high_mid_post_AS_away,1
vet_Guard,AST,high_mid_post_AS_home,1
vet_Guard,AST,high_top_early_away,1
vet_Guard,AST,high_top_early_home,1
vet_Guard,AST,high_top_last20_away,1
vet_Guard,AST,high_top_last20_home,1
vet_Guard,AST,high_top_post_AS_away,1
vet_Guard,AST,high_top_post_AS_home,1
vet_Guard,AST,mid_bottom_early_away,1
vet_Guard,AST,mid_bottom_early_home,1
vet_Guard,AST,mid_bottom_last20_away,1
vet_Guard,AST,mid_bottom_last20_home,1
vet_Guard,AST,mid_bottom_post_AS_away,1
vet_Guard,AST,mid_bottom_post_AS_home,1
vet_Guard,AST,mid_mid_early_away,1
vet_Guard,AST,mid_mid_early_home,1
vet_Guard,AST,mid_mid_last20_away,1
vet_Guard,AST,mid_mid_last20_home,1
vet_Guard,AST,mid_mid_post_AS_away,1
vet_Guard,AST,mid_mid_post_AS_home,1
vet_Guard,AST,mid_top_early_away,1
vet_Guard,AST,mid_top_early_home,1
vet_Guard,AST,mid_top_last20_away,1
vet_Guard,AST,mid_top_last20_home,1
vet_Guard,AST,mid_top_post_AS_away,1
vet_Guard,AST,mid_top_post_AS_home,1
vet_Guard,AST,top_bottom_early_away,1
vet_Guard,AST,top_mid_early_away,1
vet_Guard,AST,top_mid_early_home,1
vet_Guard,AST,top_mid_last20_away,1
vet_Guard,AST,top_mid_last20_home,1
vet_Guard,AST,top_mid_post_AS_away,1
vet_Guard,AST,top_mid_post_AS_home,1
vet_Guard,AST,top_top_early_away,1
vet_Guard,AST,top_top_early_home,1
vet_Guard,AST,top_top_last20_away,1
vet_Guard,AST,top_top_last20_home,1
vet_Guard,AST,top_top_post_AS_away,1
vet_Guard,AST,top_top_post_AS_home,1
