nba_api_id,name,position,games_in_2526_playoffs,actual_2526_po_mpg,rs_2425_mpg,projected_po_mpg,projected_PTS_per_game,actual_2526_po_PTS_per_game,projected_REB_per_game,actual_2526_po_REB_per_game,projected_AST_per_game,actual_2526_po_AST_per_game,projected_STL_per_game,actual_2526_po_STL_per_game,projected_BLK_per_game,actual_2526_po_BLK_per_game,projected_TOV_per_game,actual_2526_po_TOV_per_game,projected_FGA_per_game,actual_2526_po_FGA_per_game,projected_FG3A_per_game,actual_2526_po_FG3A_per_game,projected_FTA_per_game,actual_2526_po_FTA_per_game,projected_fantasy_points_simple
1629022,Lonnie Walker IV,Guard,13,2.7615384615384615,23.95,21.90330140121532,10.422301913226038,1.0769230769230769,2.8139934855693696,0.23076923076923073,1.738068831816191,0.3076923076923077,0.38582798823257086,0.0,0.23083455806955464,0.0,1.0825892147708274,0.0,9.07640903129372,1.153846153846154,5.1501080596477395,0.46153846153846145,1.3473924715726093,0.0,17.173595767769115
1641710,Anthony Black,Guard,19,15.518421052631581,24.128205128205128,22.066277628117998,7.9630584533731605,5.631578947368421,2.634181936023422,2.4210526315789473,2.139161639158389,0.631578947368421,0.8508001791795152,1.0526315789473686,0.5682081429404422,0.3157894736842105,1.543383598493795,0.42105263157894735,6.806208997825479,5.157894736842105,2.0276015982865117,1.9473684210526312,2.2686864692290944,1.7894736842105265,17.04646060320493
204456,T.J. McConnell,Guard,32,14.361458333333333,17.936708860759495,16.40388894877097,7.691341544122121,7.28125,2.1824422050025647,2.34375,3.0889223289492813,3.2187500000000004,0.8107271651469213,0.78125,0.24544434022585562,0.09375,1.19495923453185,1.09375,6.763409643572107,6.21875,0.5030505231191852,0.6250000000000001,0.8755208465070967,0.84375,16.9172109651356
203482,Kelly Olynyk,Forward,20,15.9325,20.295454545454547,18.561062963831166,7.3650422058866365,7.1000000000000005,4.182414560081458,3.5999999999999996,2.022480095204295,1.75,0.5787419823488563,0.65,0.39871423666559447,0.65,1.495941460410598,0.8999999999999999,5.215432290709085,5.250000000000001,1.4561866024057677,2.35,2.2048240443915432,1.6,16.854087017423584
1629622,Max Strus,Guard,49,26.72687074829932,25.46,23.284261113776285,7.949642430978888,10.020408163265307,3.877057691228909,4.2857142857142865,2.196919003415665,2.0000000000000004,0.40126110776187374,0.7142857142857143,0.22160117574677246,0.22448979591836737,0.9353570815619947,0.8979591836734695,6.387736922023694,8.061224489795919,4.752698146383583,5.938775510204082,0.6108179204462496,0.8979591836734695,16.830719934541015
1630191,Isaiah Stewart,Forward,13,9.171794871794871,19.90277777777778,18.201943231234953,5.0986294784675295,2.3846153846153846,4.950544094983148,2.0,1.1876803684077304,0.15384615384615385,0.30008843529199963,0.07692307692307693,1.2952383536125012,1.153846153846154,0.8179562956046251,0.46153846153846145,3.7461593879160393,1.5384615384615385,0.5970160261621396,0.3076923076923077,1.0853994909890465,1.0769230769230769,16.788827016167783
1631212,Peyton Watson,Guard,46,6.5826086956521745,24.36764705882353,22.28525753519206,6.838161888768216,1.8695652173913047,3.060973305964813,1.3043478260869565,0.9610498246513056,0.1956521739130435,0.5446983363283354,0.23913043478260873,1.2628008176746226,0.34782608695652173,0.7132352473784275,0.26086956521739135,5.389432665640555,1.9130434782608698,1.6220812786292094,0.717391304347826,1.809733025543603,0.47826086956521746,16.662166807533396
201144,Mike Conley,Guard,53,26.844654088050316,24.732394366197184,22.618834579396104,6.917693691620635,11.30188679245283,2.289947750385089,2.6981132075471703,3.123627928728817,4.792452830188679,0.8586031287429042,0.8679245283018869,0.18206669368866288,0.22641509433962265,0.9148641251584456,1.2264150943396228,5.644112977206301,8.88679245283019,3.541163354753908,4.452830188679246,1.1386415252726279,2.1132075471698117,16.558218227312224
1626179,Terry Rozier,Guard,26,15.942948717948717,25.859375,23.64950666689154,8.953369178998582,7.076923076923077,3.3220756426860607,2.0769230769230766,1.8141093432081488,2.4615384615384617,0.44611361139391004,0.5,0.20198023831086032,0.2692307692307692,1.0555244844015568,0.7307692307692307,8.495754326166734,5.461538461538461,3.9031330767015353,3.192307692307692,1.515816530519186,1.653846153846154,16.549781029746832
1630167,Obi Toppin,Forward,28,18.245238095238097,19.569620253164558,17.897256397177078,8.898454869796844,9.464285714285715,3.5959410424394593,3.857142857142857,1.1264446099872023,0.9285714285714286,0.44931866984046237,0.5357142857142858,0.32725912030114074,0.32142857142857145,0.7454791554877599,0.8928571428571429,6.492439705928993,7.392857142857143,3.0901674991607093,3.7857142857142865,1.2962256688546625,1.3214285714285716,16.487505250642045
1629634,Brandon Clarke,Forward,11,16.906060606060606,18.890625,17.276286139137085,7.04138312457326,9.181818181818182,4.550406132418722,5.0,0.7169533931241787,1.4545454545454544,0.6269704808779277,0.45454545454545453,0.5193777556564979,0.6363636363636362,0.5548269725700491,0.3636363636363636,5.0840734550289115,5.272727272727272,0.21543266981794187,0.0909090909090909,1.2210744273626775,3.1818181818181817,16.461518310195224
1627936,Alex Caruso,Guard,23,22.63768115942029,19.25925925925926,17.61341796741973,5.9698895349412915,6.608695652173913,2.630364281043679,2.869565217391304,1.7638179996949492,2.4782608695652177,1.243223517638284,1.2173913043478262,0.5129656845990104,0.6086956521739131,0.5934192732817869,1.0,4.979022424574122,5.91304347826087,2.553276086731163,3.4782608695652177,0.8483582228420135,0.6086956521739131,16.44720200516623
1630540,Miles McBride,Guard,40,19.276666666666667,24.953125,22.820702203640963,8.056713650026708,6.925000000000001,2.2472864641699823,1.475,2.031367947185173,1.175,0.8078273503619454,0.39999999999999997,0.24526171794890178,0.12499999999999997,0.5548269725700492,0.7,7.318389947107407,6.1499999999999995,3.9538231166586986,3.8249999999999997,0.898261647715073,0.825,16.40494956017094
1627732,Ben Simmons,Guard,22,25.279545454545453,21.941176470588236,20.0661461934258,4.236102706653752,11.59090909090909,4.221428135837025,6.545454545454544,3.8850950358244267,6.045454545454544,0.574959355013243,1.1363636363636362,0.41640743808625547,0.7727272727272727,1.732142743633324,2.1818181818181817,3.744060699183314,8.090909090909088,0.0,0.0909090909090909,0.5812281249921062,3.954545454545454,16.371416659059992
1631165,Keon Ellis,Guard,13,4.817948717948718,24.35,22.269118543615576,7.025559791709051,0.6923076923076922,2.3673278529393103,0.9230769230769229,1.0428412990897145,0.15384615384615385,1.167129664403527,0.46153846153846145,0.7271288579190972,0.07692307692307693,0.7686383424872875,0.23076923076923073,4.966337017122978,0.8461538461538461,3.2543005652498516,0.7692307692307693,0.9656312712937036,0.07692307692307693,16.34475238835138
1627741,Buddy Hield,Guard,24,16.3,22.76829268292683,20.82257941650237,9.38593793311163,7.583333333333333,2.8760909027886705,2.0416666666666665,1.1361035290896078,0.9583333333333334,0.6493202728792047,0.5833333333333334,0.2589851139316955,0.25000000000000006,0.9611279857965395,0.7083333333333335,8.207613320981205,6.125,5.430015987606318,3.8333333333333335,0.7010822616312766,0.6666666666666667,16.30519048472861
1626204,Larry Nance Jr.,Forward,30,11.868888888888888,19.291666666666668,17.643055930345675,7.138081269854542,3.8666666666666663,3.8338800134080038,3.2999999999999994,1.100776926816921,0.7666666666666666,0.6430466470542847,0.3666666666666667,0.5001415424840351,0.19999999999999998,0.5773809145444413,0.6333333333333333,5.5300448107332025,2.666666666666666,2.568295357829582,0.43333333333333335,0.4865583925123312,0.8999999999999998,16.242086330240046
203992,Bogdan Bogdanović,Guard,23,24.30289855072464,24.925925925925927,22.795827484756686,9.111114133169563,11.043478260869566,2.6303642810436783,3.9130434782608696,1.879689255149362,2.652173913043478,0.5858869450939039,0.7391304347826089,0.1880874176863038,0.391304347826087,1.1868385465635738,0.9565217391304347,7.801525582453721,9.434782608695652,4.340569347442976,5.434782608695652,1.0978753472073113,1.0434782608695652,16.222169694923068
