,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
log_mpg_at_27[600],2.83773,0.0276042,0.0640268,0.0680736,2.72779,2.84376,2.93503,9.09375,800.0,1.35663
log_mpg_at_27[601],2.87934,0.0268794,0.0643305,0.0695784,2.78028,2.87725,2.98735,9.8493,800.0,1.31896
log_mpg_at_27[602],2.87702,0.0270746,0.0648761,0.0675398,2.76201,2.87708,2.98344,9.99053,800.0,1.31187
log_mpg_at_27[603],2.83854,0.0271639,0.0616239,0.0639445,2.7278,2.84349,2.93273,9.02257,800.0,1.3669
log_mpg_at_27[604],2.80294,0.0221733,0.070144,0.0771026,2.68827,2.80697,2.91379,14.1768,103.796,1.20601
log_mpg_at_27[605],2.88273,0.0249895,0.0624874,0.0661907,2.78521,2.88216,2.98337,10.851,800.0,1.27516
log_mpg_at_27[606],2.84391,0.0271837,0.0612277,0.0619282,2.73731,2.8491,2.93781,9.00532,800.0,1.37637
log_mpg_at_27[607],2.84243,0.0269099,0.0626454,0.0619356,2.7323,2.85023,2.93547,10.0504,59.118,1.31121
log_mpg_at_27[608],2.88291,0.0253924,0.0639102,0.0672656,2.78041,2.88282,2.98829,10.5817,800.0,1.28503
log_mpg_at_27[609],2.87851,0.0266761,0.0649052,0.0681106,2.78052,2.8761,2.98748,10.3241,800.0,1.29626
log_mpg_at_27[610],2.84081,0.0277503,0.0628544,0.0647081,2.73127,2.84476,2.93618,9.08541,800.0,1.36063
log_mpg_at_27[611],2.8383,0.0279516,0.0637909,0.068081,2.72738,2.84658,2.93328,9.03765,800.0,1.35357
log_mpg_at_27[612],2.87903,0.0283446,0.0666718,0.0709128,2.77266,2.88139,2.98809,9.52345,800.0,1.33359
log_mpg_at_27[613],2.87658,0.0263799,0.0668662,0.067488,2.76246,2.87709,2.98422,10.4391,800.0,1.2935
log_mpg_at_27[614],2.84295,0.0280781,0.0624138,0.0661536,2.73228,2.85065,2.9342,9.63332,800.0,1.34268
log_mpg_at_27[615],2.87907,0.0266496,0.0655583,0.0693412,2.76422,2.88099,2.9846,10.2205,800.0,1.30032
log_mpg_at_27[616],2.8095,0.0242543,0.0707264,0.0745525,2.69036,2.81327,2.9237,14.6905,173.733,1.20636
log_mpg_at_27[617],2.84303,0.0278979,0.0623783,0.0679253,2.73699,2.84551,2.9375,9.47908,800.0,1.35074
log_mpg_at_27[618],2.84024,0.0274447,0.0615968,0.0630179,2.73467,2.84654,2.9366,9.37741,800.0,1.34555
log_mpg_at_27[619],2.87864,0.0251485,0.0630508,0.0650565,2.77897,2.87486,2.98521,11.02,800.0,1.2703
log_mpg_at_27[620],2.80587,0.0241346,0.0690101,0.0731292,2.69019,2.80631,2.91347,13.9552,800.0,1.2257
