param,mean,sd,q5,q50,q95,rhat,ess
reb_per_36_at_27[9],3.41628,0.106909,3.24337,3.41835,3.59591,1.00419,2308.64
reb_per_36_at_27[10],12.2619,0.321898,11.7402,12.2589,12.7848,1.0043,1680.81
reb_per_36_at_27[11],14.6594,0.282644,14.2026,14.6555,15.1257,1.00328,1414.05
reb_per_36_at_27[12],4.43683,0.138621,4.2072,4.43782,4.66472,1.00348,1273.74
reb_per_36_at_27[13],12.9972,0.211965,12.654,12.9929,13.3425,1.00333,2774.43
reb_per_36_at_27[14],7.28778,0.177572,7.00284,7.28123,7.58668,0.999681,2621.25
reb_per_36_at_27[15],9.70976,0.170586,9.43304,9.7089,9.9904,1.00006,2614.81
reb_per_36_at_27[16],12.5944,0.190786,12.2711,12.5914,12.9065,1.00038,3087.85
reb_per_36_at_27[17],5.72814,0.177948,5.43366,5.72959,6.01646,1.00296,1790.9
reb_per_36_at_27[18],3.51478,0.113584,3.32859,3.51274,3.71074,1.00208,3515.71
reb_per_36_at_27[19],4.33065,0.111589,4.1497,4.33061,4.5156,1.00099,2224.46
reb_per_36_at_27[20],11.4969,0.235776,11.1225,11.4875,11.8971,1.00236,2450.41
reb_per_36_at_27[21],12.6239,0.25555,12.2064,12.6321,13.0436,1.00059,2640.72
reb_per_36_at_27[22],4.7244,0.123976,4.51667,4.72173,4.93154,0.999304,2708.61
reb_per_36_at_27[23],6.63246,0.151383,6.38635,6.63626,6.87835,1.00212,2412.82
reb_per_36_at_27[24],13.088,0.215223,12.7318,13.0854,13.4358,1.00206,3245.01
reb_per_36_at_27[25],4.16111,0.113771,3.97236,4.15956,4.34926,1.0013,2150.59
reb_per_36_at_27[26],5.53725,0.139381,5.31178,5.53321,5.7741,1.00147,1748.22
reb_per_36_at_27[27],5.1124,0.15851,4.84842,5.11419,5.37399,1.00197,2047.98
reb_per_36_at_27[28],7.68409,0.156798,7.42088,7.68518,7.94244,1.00048,2571.92
reb_per_36_at_27[29],12.7661,0.234826,12.3898,12.7614,13.1471,1.00158,2657.67
reb_per_36_at_27[30],5.80831,0.136037,5.5839,5.80846,6.03237,1.0051,2767.78
reb_per_36_at_27[31],7.95112,0.154665,7.70251,7.95366,8.20949,0.999539,2363.73
reb_per_36_at_27[32],11.7289,0.230291,11.3617,11.7204,12.1208,0.999338,1648.3
reb_per_36_at_27[33],10.157,0.186042,9.85482,10.1558,10.4558,1.00214,1998.94
reb_per_36_at_27[34],7.56471,0.161687,7.30697,7.56216,7.83786,1.00201,3435.75
reb_per_36_at_27[35],4.7114,0.130462,4.49545,4.71227,4.92402,1.00252,2804.87
reb_per_36_at_27[36],9.046,0.178959,8.75118,9.04318,9.35014,1.00063,2615.59
reb_per_36_at_27[37],3.93475,0.114158,3.74791,3.93332,4.11999,1.00084,2474.15
reb_per_36_at_27[38],4.22499,0.103301,4.05555,4.22623,4.39267,1.00412,1957.66
reb_per_36_at_27[39],3.84064,0.111112,3.65955,3.84161,4.02104,1.00256,2403.22
reb_per_36_at_27[40],5.80506,0.144463,5.5703,5.80388,6.03592,1.00297,2593.27
reb_per_36_at_27[41],3.29774,0.128108,3.08781,3.29829,3.51441,0.999895,2129.94
reb_per_36_at_27[42],3.94685,0.113921,3.76676,3.9436,4.1331,1.00181,1639.67
reb_per_36_at_27[43],2.74118,0.0941944,2.58287,2.74101,2.89432,1.0009,2223.37
reb_per_36_at_27[44],6.81322,0.164522,6.53728,6.81612,7.08428,1.00029,2089.17
reb_per_36_at_27[45],3.21955,0.0941392,3.06955,3.21799,3.37387,1.00244,1692.91
reb_per_36_at_27[46],3.66485,0.114061,3.47369,3.6623,3.85816,1.00117,2629.39
reb_per_36_at_27[47],5.57156,0.156502,5.31076,5.57185,5.83769,1.00164,2738.52
reb_per_36_at_27[48],3.85599,0.114837,3.67329,3.85796,4.04476,1.00431,983.614
reb_per_36_at_27[49],3.15838,0.106725,2.98398,3.15933,3.33387,1.00067,1826.94
reb_per_36_at_27[50],8.1257,0.21846,7.76795,8.13077,8.4867,1.00263,1478.42
reb_per_36_position_at_27[1],4.57775,0.290725,4.1348,4.56808,5.07261,1.00109,2568.03
reb_per_36_position_at_27[2],7.88209,0.615389,6.87559,7.86156,8.91918,0.999173,2476.52
reb_per_36_position_at_27[3],11.6432,1.3811,9.50135,11.5688,13.9854,1.00305,2711.73
reb_per_36_league_at_27,7.09674,1.9393,4.2225,6.94208,10.7356,1.00617,1726.57
"age_curve[1,1]",5.85721,0.400216,5.23927,5.83726,6.545,1.0023,1783.79
"age_curve[1,2]",5.67931,0.381722,5.09506,5.66378,6.32953,1.00186,1952.67
"age_curve[1,3]",5.50686,0.364737,4.9486,5.49441,6.12865,1.0015,2113.48
"age_curve[1,4]",5.33971,0.349196,4.81013,5.32915,5.93334,1.00116,2273.23
"age_curve[1,5]",5.17769,0.335031,4.67029,5.16676,5.75334,1.00087,2435.95
"age_curve[1,6]",5.02063,0.322174,4.5321,5.01045,5.57739,1.00068,2577.55
"age_curve[1,7]",4.86839,0.310553,4.39836,4.85788,5.40769,1.00092,2532.01
"age_curve[1,8]",4.72081,0.300095,4.26898,4.71154,5.23706,1.00092,2564.64
"age_curve[1,9]",4.57775,0.290725,4.1348,4.56808,5.07261,1.00109,2568.03
"age_curve[1,10]",4.43907,0.282365,4.01338,4.42888,4.9162,1.00084,2555.83
"age_curve[1,11]",4.30464,0.274939,3.88362,4.29471,4.77552,1.00053,2523.67
"age_curve[1,12]",4.17432,0.268367,3.75782,4.16967,4.63302,1.00059,2458.8
"age_curve[1,13]",4.04799,0.262572,3.64283,4.04208,4.49698,1.00077,2263.74
"age_curve[1,14]",3.92552,0.257479,3.52785,3.91762,4.36041,1.00112,2054.76
"age_curve[1,15]",3.8068,0.253013,3.41108,3.79964,4.23796,1.00064,1872.78
"age_curve[1,16]",3.6917,0.249104,3.30152,3.68558,4.10985,1.00033,1697.56
"age_curve[1,17]",3.58012,0.245683,3.19657,3.57024,3.98609,1.00032,1556.92
"age_curve[1,18]",3.47195,0.242688,3.09221,3.46038,3.87242,1.00059,1439.48
"age_curve[1,19]",3.36708,0.24006,2.9898,3.35372,3.76403,1.00088,1347.14
"age_curve[1,20]",3.26542,0.237743,2.89687,3.25384,3.66247,1.00114,1265.54
"age_curve[1,21]",3.16685,0.23569,2.8005,3.15527,3.55839,1.00144,1192.38
"age_curve[1,22]",3.07129,0.233855,2.70482,3.05938,3.46145,1.00173,1118.24
"age_curve[1,23]",2.97865,0.232198,2.61721,2.96767,3.36709,1.00206,1031.82
"age_curve[1,24]",2.88883,0.230684,2.52769,2.87969,3.27354,1.00237,970.056
"age_curve[2,1]",8.15108,0.667431,7.05869,8.13302,9.25327,1.00091,2220.62
"age_curve[2,2]",8.11671,0.657686,7.04609,8.0965,9.19836,1.00062,2266.67
"age_curve[2,3]",8.08255,0.648851,7.03086,8.06352,9.1496,1.00025,2311.21
"age_curve[2,4]",8.04861,0.640937,7.0177,8.02932,9.10858,1.00009,2338.76
"age_curve[2,5]",8.01488,0.633955,6.99603,7.99277,9.06327,1.00015,2376.62
"age_curve[2,6]",7.98137,0.627908,6.96631,7.96195,9.02252,0.999795,2412.24
"age_curve[2,7]",7.94807,0.6228,6.93475,7.92445,8.99158,0.999861,2437.42
"age_curve[2,8]",7.91497,0.618629,6.90829,7.89584,8.95801,0.99969,2458.2
"age_curve[2,9]",7.88209,0.615389,6.87559,7.86156,8.91918,0.999173,2476.52
"age_curve[2,10]",7.84941,0.613073,6.84361,7.82804,8.88321,0.999186,2494.12
"age_curve[2,11]",7.81694,0.611667,6.81894,7.789,8.8495,0.999206,2485.29
"age_curve[2,12]",7.78467,0.611155,6.79767,7.76238,8.79682,0.999219,2473.06
"age_curve[2,13]",7.7526,0.611516,6.76363,7.72518,8.76677,0.999251,2447.75
"age_curve[2,14]",7.72074,0.612728,6.73037,7.69074,8.73549,0.999298,2410.85
"age_curve[2,15]",7.68907,0.614764,6.69203,7.66511,8.71545,0.99931,2377.53
"age_curve[2,16]",7.6576,0.617596,6.6552,7.63754,8.69668,0.999381,2339.55
"age_curve[2,17]",7.62633,0.621193,6.61668,7.60628,8.67848,0.999358,2297.56
"age_curve[2,18]",7.59525,0.625523,6.58243,7.57461,8.66757,0.999503,2252.43
"age_curve[2,19]",7.56437,0.630551,6.5469,7.54637,8.64251,0.999814,2205.49
"age_curve[2,20]",7.53368,0.636244,6.52597,7.51715,8.61939,0.999962,2156.33
"age_curve[2,21]",7.50318,0.642564,6.48922,7.48325,8.61069,1.0004,2109.9
"age_curve[2,22]",7.47287,0.649479,6.45444,7.45086,8.58733,1.00024,2064.05
"age_curve[2,23]",7.44275,0.656951,6.40578,7.41566,8.58356,1.00007,2017.29
"age_curve[2,24]",7.41282,0.664948,6.36244,7.38634,8.56899,1.00001,1974.68
"age_curve[3,1]",12.683,1.56265,10.2505,12.5991,15.3618,1.00315,2444.09
"age_curve[3,2]",12.5475,1.53407,10.1756,12.4656,15.1736,1.00349,2501.23
"age_curve[3,3]",12.4137,1.50722,10.097,12.343,15.0013,1.00348,2548.87
"age_curve[3,4]",12.2814,1.48208,10.0006,12.1904,14.8305,1.00376,2600.55
"age_curve[3,5]",12.1507,1.45863,9.90891,12.0493,14.6501,1.00349,2647.46
"age_curve[3,6]",12.0215,1.43684,9.80637,11.9351,14.4697,1.00339,2683.39
"age_curve[3,7]",11.8939,1.41668,9.69894,11.8125,14.3145,1.00351,2702.43
"age_curve[3,8]",11.7678,1.39811,9.60187,11.6889,14.1596,1.0032,2717.23
"age_curve[3,9]",11.6432,1.3811,9.50135,11.5688,13.9854,1.00305,2711.73
"age_curve[3,10]",11.5201,1.36561,9.40666,11.4537,13.8236,1.00248,2713.59
"age_curve[3,11]",11.3984,1.35161,9.30232,11.3326,13.6596,1.00184,2685.77
"age_curve[3,12]",11.2781,1.33903,9.20853,11.2114,13.5114,1.00208,2663.72
"age_curve[3,13]",11.1593,1.32784,9.10934,11.0928,13.3603,1.002,2627.72
"age_curve[3,14]",11.0418,1.31799,9.00037,10.9781,13.2421,1.00134,2580.62
"age_curve[3,15]",10.9258,1.30943,8.91006,10.8701,13.1307,1.00112,2587.38
"age_curve[3,16]",10.8111,1.3021,8.79189,10.7477,12.9958,1.00101,2519.02
"age_curve[3,17]",10.6977,1.29595,8.68429,10.6369,12.8672,1.00078,2441.8
"age_curve[3,18]",10.5857,1.29093,8.58988,10.5129,12.7461,1.0008,2365.15
"age_curve[3,19]",10.475,1.28697,8.46359,10.4119,12.6399,1.00054,2284.01
"age_curve[3,20]",10.3656,1.28404,8.37552,10.3066,12.5452,1.00026,2210.09
"age_curve[3,21]",10.2575,1.28206,8.24872,10.1908,12.4438,1.0003,2134.5
"age_curve[3,22]",10.1506,1.28098,8.14763,10.0811,12.3535,1.00015,2063.71
"age_curve[3,23]",10.045,1.28074,8.05322,9.97827,12.2554,0.999808,1991.1
"age_curve[3,24]",9.94057,1.28131,7.95259,9.87289,12.1642,0.999898,1924.28
