nba_api_id,career_ft_pct
1629628,0.7093373493975904
1629629,0.8430379746835444
1629630,0.7525125628140703
1629631,0.7990033222591362
1629632,0.8541666666666666
1629633,0.5094339622641509
1629634,0.7052845528455285
1629635,0.6929824561403509
1629636,0.8707571801566579
1629637,0.7194492254733219
1629638,0.7132352941176471
1629639,0.8754045307443366
1629640,0.7515605493133583
1629641,0.6592592592592592
1629642,0.7248908296943232
1629643,0.8015873015873016
1629644,0.6666666666666666
1629645,0.7254601226993865
1629646,0.6326530612244898
1629647,0.6729166666666667
1629649,0.6862745098039216
1629650,0.564748201438849
1629651,0.5400943396226415
1629652,0.7871064467766117
1629655,0.6653543307086615
1629656,0.7777777777777778
1629657,0.75
1629658,0.6176470588235294
1629659,0.7699530516431925
1629660,0.8260869565217391
1629661,0.8428571428571429
1629667,0.7835051546391752
1629669,0.7984790874524715
1629670,0.7987012987012987
1629672,0.7576530612244898
1629673,0.8781284004352558
1629675,0.7111111111111111
1629676,0.6751824817518248
1629677,0.6086956521739131
1629678,0.8113207547169812
1629680,0.6615384615384615
1629684,0.7732919254658385
1629685,0.8
1629713,0.543859649122807
1629717,0.7575757575757576
1629723,0.6923076923076923
1629726,0.8453038674033149
1629730,0.7872340425531915
1629731,0.6989247311827957
1629735,0.7160493827160493
1629740,0.7448979591836735
1629743,0.6153846153846154
1629744,0.8043478260869565
1629750,0.7533632286995515
1630162,0.7700205338809035
1630163,0.8283018867924529
1630164,0.6666666666666666
1630165,0.8029556650246306
1630166,0.7341040462427746
1630167,0.766497461928934
1630168,0.7410468319559229
1630169,0.8568232662192393
1630170,0.816
1630171,0.7493975903614458
1630172,0.7785977859778598
1630173,0.6054794520547945
1630174,0.826530612244898
1630175,0.8610108303249098
1630177,0.7864077669902912
1630178,0.8582230623818525
1630180,0.8435054773082942
1630181,0.68
1630182,0.691358024691358
1630183,0.7307692307692307
1630184,0.8470588235294118
1630188,0.7601626016260162
1630191,0.7209302325581395
1630192,0.6549295774647887
1630193,0.8587479935794543
1630194,0.6575342465753424
1630197,0.6929133858267716
1630198,0.832258064516129
1630200,0.8368794326241135
1630201,0.7522123893805309
1630202,0.8902439024390244
1630205,0.7103825136612022
1630208,0.7341772151898734
1630209,0.6417910447761194
1630210,0.84375
1630214,0.6056338028169014
1630217,0.882640586797066
1630219,0.8936170212765957
1630221,0.5
1630222,0.6582278481012658
1630224,0.7896995708154506
1630227,0.6060606060606061
1630228,0.6707317073170732
1630230,0.7725947521865889
1630231,0.6736596736596736
1630233,0.7383720930232558
1630235,0.8428571428571429
1630237,0.7901234567901234
1630240,0.7327188940092166
1630245,0.74375
1630256,0.705
1630264,0.7703703703703704
1630267,0.8245614035087719
1630271,0.6666666666666666
1630273,0.65
1630284,0.7560975609756098
1630314,0.7010309278350515
1630526,0.78125
1630527,0.8
1630528,0.7398843930635838
1630529,0.8024691358024691
1630530,0.9004149377593361
1630532,0.8502772643253235
1630533,0.7792207792207793
1630534,0.8115942028985508
1630535,0.6363636363636364
1630537,0.8206521739130435
1630538,0.8502202643171806
1630539,0.6470588235294118
1630540,0.6666666666666666
1630541,0.7303370786516854
1630543,0.6623931623931624
1630544,0.781021897810219
1630547,0.7704918032786885
1630549,0.6145833333333334
1630550,0.6716417910447762
1630552,0.6352941176470588
1630553,0.7391304347826086
1630556,0.7941176470588235
1630557,0.86
1630558,0.6982758620689655
1630559,0.856396866840731
1630560,0.8530465949820788
1630561,0.7631578947368421
1630563,0.75
1630567,0.754880694143167
1630568,0.6991150442477876
1630570,0.7371134020618557
1630572,0.7215189873417721
1630578,0.7134615384615385
1630579,0.5333333333333333
1630581,0.7232142857142857
1630583,0.7272727272727273
1630586,0.6296296296296297
1630587,0.8301886792452831
1630591,0.75177304964539
1630595,0.8436018957345972
1630596,0.6690647482014388
1630598,0.7756410256410257
1630613,0.7294117647058823
1630625,0.6323529411764706
1630631,0.7593984962406015
1630647,0.6708860759493671
1630678,0.6774193548387096
1630686,0.4666666666666667
1630688,0.7674418604651163
1630692,0.7681159420289855
1630699,0.7297297297297297
1630700,0.631578947368421
1630702,0.8227848101265823
1630846,0.8055555555555556
1631093,0.7471910112359551
1631094,0.7378277153558053
1631095,0.7864077669902912
1631097,0.8281938325991189
1631099,0.7654320987654321
1631100,0.8936170212765957
1631101,0.7142857142857143
1631103,0.8285714285714286
1631104,0.5909090909090909
1631105,0.6114649681528662
1631106,0.7517241379310344
1631109,0.6907216494845361
1631110,0.6982758620689655
1631114,0.8115183246073299
1631115,0.7096774193548387
1631117,0.5157232704402516
1631119,0.7037037037037037
1631121,0.75
1631128,0.625
1631132,0.6271186440677966
1631133,0.7555555555555555
1631223,0.6307692307692307
1631323,0.7954545454545454
