nba_api_id,name,mpg,PTS_per_game,PTS_per_game_sd,REB_per_game,REB_per_game_sd,AST_per_game,AST_per_game_sd,STL_per_game,STL_per_game_sd,BLK_per_game,BLK_per_game_sd,TOV_per_game,TOV_per_game_sd,FGM_per_game,FGM_per_game_sd,FGA_per_game,FGA_per_game_sd,FG3M_per_game,FG3M_per_game_sd,FG3A_per_game,FG3A_per_game_sd,FTA_per_game,FTA_per_game_sd,FTM_per_game,FTM_per_game_sd
2544,LeBron James,34.957142857142856,20.130108136116565,2.4613464242120395,7.516829311767244,0.8648069185555168,7.127124027866908,0.8309910325660974,0.9698462197990458,0.2330214289458438,0.5741331420666248,0.2014136566743727,2.955812925643225,0.4205093296113961,7.772702463307792,0.9042796319325741,15.283318660005316,1.66093818579993,1.7040003877852077,0.40247135065918527,4.661685493999947,0.9341389513304412,3.4810835217066742,0.8649345785509489,2.549648061262227,0.7010286387362162
201142,Kevin Durant,36.58064516129032,23.38640532447483,2.665424027271167,5.98662934966139,0.8187727744515944,4.353108660997292,0.7639669055255124,0.8556990520649023,0.234761888173903,1.0607670069086572,0.2229226365729625,2.835609905421985,0.4230905155363645,8.557498356680448,0.9384100744313142,16.458559050710605,1.7294133589473906,2.2368381800170423,0.45696035102297583,5.603254701076009,1.0047700720255377,4.533143223640095,0.9307992194513648,3.766843369470857,0.785777291067335
201143,Al Horford,27.666666666666668,8.088915307580287,1.7834613974981361,5.874302095788565,0.6619514752363364,2.403367337171843,0.5651978704534226,0.5048380381276087,0.1757688904281741,0.8127308340373165,0.1661016179038953,0.6947625740585803,0.2786488454705951,2.9683180732078953,0.6625444669082249,6.588703033901795,1.2276692425520783,1.9150501695689464,0.39092372408839854,5.092413095215981,0.8170133803662668,0.5269705117721809,0.5860154004068943,0.4529937233296824,0.4862041637609547
201144,Mike Conley,24.732394366197184,7.934824698876189,1.620121445046095,2.416364835269294,0.5465490884002263,4.562457736455075,0.5773951303691557,1.0410143907910852,0.1809517297441485,0.2226179206901544,0.1332149571003358,1.1373295954221136,0.2679679861039089,2.634004561660211,0.6011045754660688,6.454126458074192,1.1412573436831808,1.7697364067554742,0.3178555147403394,4.375741266897205,0.6896021289044157,1.2474234609975343,0.5538364617766091,1.1295573181259897,0.468588075149271
201566,Russell Westbrook,27.92,11.975520696196623,1.9545274494622142,5.235367149715832,0.651250151104514,5.801634597123002,0.6495463900695196,1.1749512602109289,0.204475478145609,0.4036519649577939,0.1545251668286887,2.92010477460513,0.3465116610554898,4.540535902826589,0.7254194683088006,10.204126850893552,1.3309068512868774,1.086395532418085,0.34648394143842937,3.7020164122934793,0.7671230660963163,2.742512435267972,0.6835993156781762,1.799499631120978,0.5554019073023231
201567,Kevin Love,10.91304347826087,5.0017214424340395,0.8220537310837737,3.5864006226644976,0.3548230096637902,1.1154489110990258,0.2531510325530623,0.2566158353150171,0.0778663092301306,0.1276827937906681,0.0625628480485971,0.5819943770773457,0.1343588924749444,1.6409478390135763,0.3076791631751652,4.163208714630263,0.5888059550386348,1.0401499920359396,0.21218813370925801,2.9723908397279475,0.4687534790053274,0.989776102107796,0.2962893240729581,0.778751028786613,0.2402086457235542
201572,Brook Lopez,31.825,11.950055973080065,2.102329025631688,5.04801931235532,0.7547684540854239,1.643496427485682,0.6307341513668315,0.5361679083723756,0.2062348298228583,1.8248635208405133,0.2322314633120944,1.000708494292836,0.3298100793807098,4.53847747027039,0.7971754857408226,9.039656720172744,1.509776133332395,1.687315525106103,0.38469204673174057,4.568223665859317,0.889345994812064,1.582359308826914,0.7210521861465343,1.2838321029439603,0.6101392303287082
201587,Nicolas Batum,17.487179487179482,3.0502505517901435,1.079978575380142,2.673310760302661,0.4026091404447302,1.041567247289824,0.3466810587430621,0.6352737450669053,0.1239910962030356,0.4104368631066887,0.1027888925355317,0.4163487554989382,0.1763020591260897,1.085290620050108,0.39787843608030027,2.6144263340014686,0.7862783585314725,0.9394268672904917,0.2130798843496571,2.3721297854760865,0.4887156855812825,0.2298903874657206,0.3714296861642458,0.1768531904020146,0.3096455754992638
201935,James Harden,35.31645569620253,18.432586222291093,2.390743081100998,5.360753357187669,0.7948027642951009,8.469332572238667,0.8201567550389978,1.347492084678002,0.2378113738563994,0.6709261932730842,0.1950842288490319,3.4090707349288225,0.4284109332008989,5.32845142704774,0.8725225425058278,13.374030173870104,1.649608286324832,2.7228759736214645,0.46144608577376406,7.573221708761893,1.0064143930042495,5.481903465351963,0.9167096457166496,4.793998233386231,0.8077520925507548
201939,Stephen Curry,32.128571428571426,22.743051054761313,2.3798165392721606,4.412418346543767,0.7117738408048505,5.445784663298746,0.7090479024689635,1.0004322100835676,0.2157488284022531,0.3847975347828552,0.1719447703639178,2.631236742289845,0.3671672295118456,7.500061320917364,0.8516909806481179,16.90954411601874,1.5505992070581258,4.453921534949769,0.5096719593334732,10.986221905006776,1.0120674495031663,3.549395821588965,0.7960748309028941,3.2759373349462737,0.6750456242030896
201942,DeMar DeRozan,35.93506493506493,20.89138802031686,2.546723258411023,3.917468474923531,0.7744673068548299,4.661088271453167,0.7602894276537548,0.9442102554418628,0.2270376155551114,0.4201174473578341,0.1888626369119695,1.4966178021661882,0.3639632398280267,7.4805408238336435,0.9088620642968696,15.925464861341132,1.697465084500022,0.9915706707789083,0.429564980933936,3.5580383520477312,0.933332961706987,5.654151104379557,0.9580738252965508,4.81478112293354,0.8153468530195226
201950,Jrue Holiday,30.66129032258064,10.97723294618126,2.125985134190888,4.333113660652509,0.7226690931735241,4.278994494736901,0.7024864994039358,1.0822512429874795,0.2162745747812623,0.5137519587518122,0.1821256486801672,1.6722436061075083,0.3546340064558099,4.194168760609677,0.7789613248550812,8.81995080642201,1.500482655121789,1.7953363397687854,0.390731976883019,4.763294662608361,0.8780510192427643,1.2280549778077454,0.7095172090009466,1.0930927301904685,0.5985218832514366
202331,Paul George,32.5609756097561,18.37097971618518,2.391267832134618,5.121811180996294,0.761395932432469,4.10789495116079,0.7203641887166831,1.507840056894372,0.2491642581045949,0.4606522990413603,0.1804237107759805,2.523313581325062,0.4021799092828206,6.47654187031892,0.8791238943944184,14.71221919763356,1.6615277880716053,2.676665559031502,0.46797506261028726,6.969990232549298,0.981890872498909,3.1558025304449058,0.8308599716784881,2.7253894945883825,0.7195947302144726
202685,Jonas Valančiūnas,18.790123456790123,9.168839139863872,1.334875789763004,7.330837053441789,0.5439455253347958,1.760594828205559,0.4025629564612736,0.3583516035189257,0.1209988469576779,0.5092577564605987,0.1141199261881159,1.200958236511786,0.2200680748796649,3.8260263025065866,0.4975449627478434,6.967019710707058,0.9259654199681516,0.23947077109258003,0.20329093591171057,0.7023336721790071,0.4870229355390233,1.651216107046171,0.4576212522447613,1.3637038960393115,0.384729095443301
202691,Klay Thompson,27.38888888888889,14.973331545350684,1.887684549152126,3.2165295836134606,0.6046714025692362,2.0171110907433785,0.5413822211747511,0.6799355628144972,0.1783749253012066,0.4190203456133841,0.1512620500452252,1.3302985635887743,0.2924426430872861,5.424672721300073,0.712998200254838,12.87915973969359,1.3325062745515748,3.271132506732275,0.4315594894305219,7.998299525812893,0.9032091191105216,1.2177141910112028,0.6007345435462195,1.1354058239851397,0.5086312692008405
202695,Kawhi Leonard,31.83783783783784,18.898859267387103,2.3886661790990167,5.6172321632722575,0.7696156530996809,3.081087092237946,0.7006008910332684,1.4719179330760668,0.2505257145379126,0.5505367587344921,0.1848982700942704,1.5703429496237535,0.3608811734593776,7.334204480256974,0.8868076514538956,14.56990137912489,1.6327969887578655,1.810792950717337,0.409097305267853,4.486823692682763,0.9058205553639284,2.9935833906045777,0.8125223150458997,2.496897079424376,0.6943617117848208
202696,Nikola Vučević,31.15068493150685,16.35229917357167,2.0704870528475805,9.647704363771052,0.7951010909448419,3.242436274744237,0.6288359869284169,0.698080562143706,0.1994272300134765,0.6670498203054357,0.1734231213428813,1.4556088022577476,0.3258873372703286,6.8322360038936285,0.7884879256365954,13.416593368360546,1.487105447210007,1.4623988102156682,0.3614314721724034,3.9374922795962015,0.8322255684074976,1.6381314922695556,0.6833122657603514,1.3083878709901435,0.5731732394456012
202699,Tobias Harris,31.6027397260274,13.50436439194315,2.1919202583592767,5.61221492347314,0.72811827112556,2.3138175980351665,0.6375329941411909,0.9638964274789328,0.2067498953094115,0.6318892412331025,0.1767306344893466,1.1566109077883755,0.3240139856832775,5.323411749529614,0.8175494842348612,10.91425551918452,1.483875912946604,1.3152870447229477,0.377767552528454,3.597866361832144,0.8483111650369582,2.0952144854439463,0.7338219585763762,1.8118005775908423,0.6128278222599416
202710,Jimmy Butler III,31.76363636363636,16.395997043016806,2.298380577891232,5.141214213335584,0.7417884265983997,5.029650859147364,0.7132948963143958,1.369697130772225,0.2341626423774792,0.342193051952086,0.1728098162315683,1.371272470754686,0.3437171998589817,5.278630080908107,0.8260919062735248,10.456667066979684,1.527481384310278,0.6054126309852792,0.3565204484383826,1.8587459214372684,0.8303155471837892,6.234799850240381,1.015175722247469,5.246629284597627,0.828793447855335
203076,Anthony Davis,33.41176470588235,23.266310841785565,2.6154795004847777,11.46710412657143,0.9289900977007762,3.548573886227427,0.7272494199865808,1.1194908871636189,0.2376420059969024,1.986980305644344,0.2522539887713606,2.063121807632218,0.3847124669557752,8.888730706022661,0.9306609272710549,16.63457922691001,1.6964075260432296,0.5211840428082557,0.3855304675403776,1.8136496356605587,0.8699425010705126,6.409688484754175,1.031722408990969,4.973735386898843,0.8484281410844818
203083,Andre Drummond,18.725,8.195170414411727,1.310151367187489,8.936175079022295,0.6521935467334239,0.8970433310456097,0.3744603742983015,0.8613621040680695,0.1586858525107711,0.6172169223496574,0.132630686541597,1.3779520699216723,0.2408036437236259,3.2589669005161617,0.5113016721023415,6.019044865638761,0.932925890707326,0.046936097014245136,0.18648973907315808,0.2532040322421128,0.467595077455059,2.842274055910245,0.5792516150800568,1.697079948285265,0.4427650204650162
203084,Harrison Barnes,27.195121951219512,11.655012352983483,1.9167380866447636,3.5099139952753657,0.6157967665181319,1.4991184634478778,0.5602270440190109,0.5926776644879355,0.1791619267648312,0.166373555026205,0.1458803305396106,0.7356120114465649,0.284706336865865,3.9604390681716612,0.6891722376681498,8.225203537702441,1.3105026971027396,1.8395641449751197,0.3733886788035267,4.864817549740338,0.8016311692626282,2.4582712213127254,0.672911989668735,2.010232031359557,0.5577762257377491
203110,Draymond Green,29.13235294117647,8.308887654538154,1.9934226725660105,6.367410294776118,0.7186927033623763,5.892517991135599,0.6955625091402277,1.2346383907459464,0.2100232665852522,0.8553690221624378,0.1802044129115093,2.511634687741616,0.3578569051326835,3.0550629328071732,0.726857487011141,6.833005277429807,1.3522191737179965,1.0414372892349086,0.37003791246272105,3.497115577566953,0.8059311007240701,1.5749416054480287,0.6584120673744972,1.0793484910479807,0.5481298544908958
