,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"mu_player_zone[245,3]",-4.00865,0.00701479,0.325471,0.328262,-4.52775,-4.02082,-3.48378,2236.02,1060.68,1.00244
"mu_player_zone[245,4]",-3.58923,0.00502468,0.239071,0.242346,-3.97703,-3.59254,-3.18709,2436.25,1083.63,1.00622
"mu_player_zone[245,5]",-3.2557,0.00482592,0.251917,0.242183,-3.66059,-3.26067,-2.81779,2853.25,1073.52,1.00454
"mu_player_zone[245,6]",-2.50469,0.00482895,0.240954,0.247379,-2.88104,-2.51762,-2.09837,2667.03,1293.38,1.00142
"mu_player_zone[246,1]",-2.09791,0.00332515,0.158654,0.150699,-2.35298,-2.10403,-1.83617,2424.21,1133.17,1.00494
"mu_player_zone[246,2]",-3.87083,0.00535918,0.242815,0.252516,-4.26855,-3.87755,-3.47121,2122.67,1043.62,0.999071
"mu_player_zone[246,3]",-5.4835,0.00957263,0.446107,0.439761,-6.21929,-5.48419,-4.75244,2250.3,1021.41,1.00525
"mu_player_zone[246,4]",-3.56326,0.00501362,0.247321,0.253065,-3.96439,-3.56742,-3.17433,2523.06,1378.34,1.0055
"mu_player_zone[246,5]",-3.78209,0.00555514,0.270673,0.274985,-4.21929,-3.78485,-3.32393,2443.41,1237.61,1.00303
"mu_player_zone[246,6]",-3.37569,0.00520856,0.260409,0.271264,-3.80694,-3.38686,-2.96112,2667.12,1129.21,1.005
"mu_player_zone[247,1]",-2.64722,0.00302777,0.162914,0.165933,-2.90932,-2.65177,-2.37571,3008.36,1145.21,1.00191
"mu_player_zone[247,2]",-3.52062,0.00528697,0.235091,0.236519,-3.88357,-3.52641,-3.12781,2084.23,1240.17,1.0049
"mu_player_zone[247,3]",-3.92774,0.00685032,0.334882,0.329782,-4.47017,-3.92879,-3.38122,2452.36,1225.33,1.00499
"mu_player_zone[247,4]",-3.85208,0.00560763,0.250782,0.246327,-4.25496,-3.86097,-3.44301,2043.8,1164.99,1.00875
"mu_player_zone[247,5]",-3.81371,0.00463083,0.242413,0.228765,-4.21064,-3.81649,-3.40215,2812.22,1256.15,1.00283
"mu_player_zone[247,6]",-2.78417,0.00505014,0.250312,0.237972,-3.16522,-2.79732,-2.37213,2706.71,1291.82,1.00154
"mu_player_zone[248,1]",-1.90938,0.00434987,0.206748,0.198068,-2.24407,-1.91137,-1.5675,2325.56,1194.31,1.00239
"mu_player_zone[248,2]",-3.05009,0.00601034,0.295752,0.295438,-3.52814,-3.04974,-2.57819,2486.13,1294.24,1.0088
"mu_player_zone[248,3]",-4.78471,0.0142251,0.649894,0.662974,-5.85314,-4.76825,-3.72453,2134.03,1087.13,1.00069
"mu_player_zone[248,4]",-4.01199,0.00722652,0.381361,0.382615,-4.62395,-4.02771,-3.3551,2883.08,1116.14,1.00856
"mu_player_zone[248,5]",-3.89414,0.00804784,0.362286,0.369968,-4.48725,-3.89123,-3.32008,2089.65,1438.48,1.00296
"mu_player_zone[248,6]",-2.88948,0.0078081,0.364916,0.385254,-3.47684,-2.91018,-2.28939,2274.72,1122.96,1.00813
"mu_player_zone[249,1]",-2.22928,0.00714363,0.313446,0.29463,-2.75915,-2.21868,-1.71476,2040.49,1006.04,1.00272
"mu_player_zone[249,2]",-3.03533,0.00922036,0.462212,0.459117,-3.76954,-3.04222,-2.27679,2652.17,1031.29,1.0028
"mu_player_zone[249,3]",-3.58683,0.0124418,0.642754,0.647222,-4.64843,-3.59528,-2.50096,2762.31,1315.44,1.00316
"mu_player_zone[249,4]",-3.96741,0.0107614,0.533236,0.533454,-4.85754,-3.98146,-3.0959,2569.04,1042.37,1.00518
"mu_player_zone[249,5]",-3.92087,0.0101917,0.520842,0.515915,-4.7851,-3.93234,-3.03492,2736.45,1195.22,1.0032
"mu_player_zone[249,6]",-2.68567,0.0120491,0.617678,0.609415,-3.69452,-2.71399,-1.62318,2909.96,1141.94,1.0083
"mu_player_zone[250,1]",-2.18141,0.00383437,0.186112,0.189788,-2.48037,-2.18928,-1.87103,2443.3,1459.22,1.00014
"mu_player_zone[250,2]",-2.49715,0.00514219,0.255095,0.24434,-2.89809,-2.50788,-2.06296,2568.32,1206.54,1.01178
"mu_player_zone[250,3]",-2.52036,0.00932498,0.359917,0.353926,-3.08645,-2.53938,-1.90306,1588.89,1032.67,1.00026
"mu_player_zone[250,4]",-4.25589,0.00683063,0.333977,0.331502,-4.79635,-4.25442,-3.72328,2484.93,1146.25,1.00251
"mu_player_zone[250,5]",-4.90371,0.00826049,0.398528,0.382622,-5.54411,-4.91962,-4.21795,2444.1,1310.33,1.00258
"mu_player_zone[250,6]",-3.15283,0.00738321,0.343446,0.342073,-3.69358,-3.16153,-2.57318,2300.66,1261.0,1.00543
"mu_player_zone[251,1]",-2.83647,0.00450471,0.20301,0.199788,-3.17163,-2.84485,-2.48346,2118.29,1196.08,1.0025
"mu_player_zone[251,2]",-3.49805,0.00614507,0.291028,0.294259,-3.97517,-3.50714,-3.02784,2403.47,1071.58,1.00239
"mu_player_zone[251,3]",-3.29352,0.00843397,0.381432,0.384987,-3.90606,-3.29428,-2.65138,2189.41,1122.53,1.00259
