row,player_idx,log_mpg_actual,log_mpg_fitted,mpg_fitted,p_bench,p_rotation,p_star,mpg_actual
33,15,3.069159742108808,3.1207872375,22.6963430625,0.3600672394375,0.30837560657631247,0.3315571395625,21.523809523809522
34,15,2.9367540229970563,3.0031839062499994,20.1763316875,0.5574820821250001,0.29106287677700005,0.15145503493749998,18.854545454545452
35,15,2.6790626642289577,3.0827602812500006,21.8580830625,0.4003375693125,0.34336552083693744,0.256296936,14.57142857142857
36,16,3.2714682749873716,2.8598412874999997,17.477954999999998,0.8943119940625002,0.10479102655861251,0.00089698730179375,26.350000000000005
37,16,2.7992195882405038,3.2047084687500003,24.6862490625,0.21979683289375,0.319028463476375,0.4611746870624999,16.431818181818187
38,17,2.35253602339944,2.8531423,17.3562754375,0.9178759165624999,0.08152504039995626,0.00059905297176875,10.512195121951219
39,18,3.0204248861443626,2.8558835750000005,17.4050961875,0.9100219242500001,0.08912170058931249,0.0008563670126750001,20.5
40,18,2.8384284797353243,3.0210706937500005,20.542180875000003,0.5188208856875,0.310628834042625,0.1705502776875,17.088888888888892
41,18,2.886089096104164,2.98842225625,19.8846660625,0.5692949616249999,0.3128687188209375,0.1178363075,17.923076923076923
42,19,3.5906771651562805,2.8556930750000005,17.4016104375,0.9107732149375001,0.0883724974925625,0.0008542706358750001,36.258620689655174
43,19,3.5516143919373646,3.29129545625,26.9027029375,0.128780452425,0.2357002506910625,0.635519303125,34.8695652173913
44,19,3.5202729385019467,3.1612395625,23.637393499999998,0.295138851625,0.3093935773029375,0.3954675648125,33.79365079365079
45,19,3.4410006756650047,3.268124525,26.297322562500003,0.1433875395375,0.2747122480394875,0.58190021625,31.21818181818182
46,20,3.534902370329124,2.85106218125,17.3186103125,0.9261825379375,0.07323807593718751,0.0005793859319375,34.291666666666664
47,20,3.260313014732374,3.2480152749999998,25.772113812499995,0.18110865126875,0.2647257939179375,0.55416556375,26.05769230769231
48,20,3.3306943160799753,3.04924546875,21.133923812499997,0.46790854412500005,0.3185969434820625,0.21349450462500003,27.95774647887324
49,20,3.241028629509334,3.0681953749999997,21.542229937499997,0.42890082662500006,0.33353965010031245,0.23755954825,25.56
50,21,3.194261640574799,2.8515208125000004,17.3268925,0.9243545847500001,0.07506154164078124,0.0005838743536812499,24.3921568627451
51,21,3.0359826761752884,3.1526187937500003,23.434182250000003,0.302616857125,0.3192599326495625,0.37812320174999997,20.82142857142857
52,21,2.4304184645039304,3.0010089312500003,20.136184500000002,0.548777876125,0.3115593628894375,0.1396627571875,11.363636363636362
53,22,2.74859629549656,2.8598275375,17.477701562500002,0.8943664279375,0.10473671596466876,0.0008968557157687499,15.620689655172416
54,23,3.498237665704263,2.8468635499999992,17.2435405,0.94272972125,0.05673720259875,0.00053307484719375,33.05714285714286
55,23,3.6167974004288186,3.2434000125,25.6459445,0.20167879187499999,0.24218618963312502,0.55613500125,37.21818181818182
56,23,3.572226099276765,3.2726127375,26.406980125,0.16019148019999999,0.23260842350699998,0.6072000912500001,35.595744680851055
57,24,3.4076442177767796,2.8433791625000002,17.184115374999998,0.954458053125,0.04478451351965,0.00075742243894375,30.194029850746276
58,24,3.329650230370107,3.12118783125,22.733642375,0.4221964998125,0.19716301160012498,0.38064049356249996,27.928571428571423
59,24,3.3697914639246216,3.09791015625,22.20930125,0.4514041493125,0.210988028396625,0.33760782074999995,29.072463768115945
60,24,3.4179868631387054,3.2489819312500003,25.82207375,0.21538526744374997,0.20187273096954375,0.5827419954999999,30.507936507936517
61,25,3.366561884999399,2.8524421125000003,17.34251275,0.923501190625,0.07568306642325,0.0008157515991625,28.978723404255316
62,25,3.3793927516953026,3.2384843875000002,25.518147875000004,0.19968100043749998,0.260443234834625,0.539875785,29.35294117647059
63,25,3.3508782714724483,3.23968568125,25.55200275,0.19185781192499998,0.2704782044705625,0.5376639862499999,28.527777777777782
64,25,3.4091260654176625,3.22945510625,25.296656375,0.19790239470625,0.28832867102825,0.51376894375,30.23880597014925
65,26,2.9967733980624014,2.8486290375,17.2749419375,0.93581947625,0.06362667034875001,0.0005538530644937501,20.02083333333333
66,26,3.297469519428214,2.9856139875,19.821467499999997,0.5977179815625,0.270266172668125,0.1320158444375,27.04411764705882
67,26,3.20545280453606,3.0559544374999996,21.2736414375,0.46809390543749996,0.300090357611125,0.2318157208125,24.66666666666667
68,26,2.9694982950979214,3.15539483125,23.500932062500006,0.29524995860625,0.32422352345762495,0.380526538,19.482142857142854
69,27,3.2151187759904887,2.8458041687500004,17.224822375,0.946832083125,0.052648453251999995,0.0005194535242374999,24.906250000000004
70,27,3.19144417040753,3.1604498999999997,23.606841562499998,0.3173965524375,0.27256937456006247,0.4100340875,24.32352941176471
71,27,2.7845362956608994,3.0254172562500004,20.6280529375,0.5337695381875,0.27134623859675,0.19488422162500002,16.192307692307693
72,27,2.70805020110221,3.04271380625,20.9947768125,0.48013723900000005,0.316479763222875,0.203383011,15.0
73,28,2.739140788172241,2.8556930750000005,17.4016104375,0.9107732149375001,0.0883724974925625,0.0008542706358750001,15.473684210526315
74,29,2.101420448398611,2.8507085187500003,17.3122355,0.9275897295625001,0.07183439494503124,0.00057586154905,8.177777777777777
75,30,3.0417976403972378,2.84746958125,17.2542880625,0.94036804875,0.0590914992546875,0.0005404549343624999,20.942857142857143
