,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"zone_fga_per_36_intrinsic[184,1]",4.16367,0.0165417,0.718734,0.709224,3.15199,4.10646,5.36644,2296.82,1048.44,1.00264
"zone_fga_per_36_intrinsic[184,2]",2.90347,0.0132777,0.652707,0.619749,1.98685,2.82699,4.08697,2745.76,1258.39,1.00407
"zone_fga_per_36_intrinsic[184,3]",1.09544,0.00908753,0.38776,0.338618,0.594312,1.02882,1.80708,2047.27,1247.38,1.00356
"zone_fga_per_36_intrinsic[184,4]",0.718763,0.00500316,0.215033,0.193354,0.418758,0.689858,1.12086,2425.86,880.01,1.00598
"zone_fga_per_36_intrinsic[184,5]",0.509511,0.00348823,0.166117,0.148175,0.285796,0.480712,0.824137,2843.45,1120.3,1.00367
"zone_fga_per_36_intrinsic[184,6]",1.66519,0.0104535,0.504137,0.440755,0.994946,1.58835,2.60808,2878.27,1146.38,1.00032
"zone_fga_per_36_intrinsic[185,1]",6.19902,0.0349074,1.56114,1.44153,4.08108,5.97674,9.19003,2151.66,1353.08,1.00249
"zone_fga_per_36_intrinsic[185,2]",1.62765,0.0131166,0.627177,0.548162,0.836179,1.51434,2.79895,2678.31,1290.17,1.00254
"zone_fga_per_36_intrinsic[185,3]",0.875655,0.0107619,0.473184,0.37335,0.342155,0.755167,1.73667,2726.28,1001.64,0.998752
"zone_fga_per_36_intrinsic[185,4]",0.088432,0.00110798,0.0509045,0.0415632,0.0287809,0.0780428,0.191012,2356.88,960.732,1.00486
"zone_fga_per_36_intrinsic[185,5]",0.0748141,0.00107217,0.0491803,0.0359574,0.0222548,0.0617343,0.173683,2422.39,1150.76,1.00191
"zone_fga_per_36_intrinsic[185,6]",0.299083,0.00408891,0.187769,0.143695,0.0936855,0.251872,0.64086,2635.99,1350.5,1.00002
"zone_fga_per_36_intrinsic[186,1]",4.95396,0.0191405,0.794404,0.712323,3.79482,4.87568,6.41055,2018.31,974.559,1.00257
"zone_fga_per_36_intrinsic[186,2]",2.87061,0.0150206,0.585637,0.590712,2.0417,2.79364,3.87883,1856.39,1226.01,1.00532
"zone_fga_per_36_intrinsic[186,3]",1.30871,0.0108198,0.425333,0.35128,0.769924,1.24198,2.09749,2213.71,932.894,1.00331
"zone_fga_per_36_intrinsic[186,4]",1.06327,0.0050616,0.242131,0.221115,0.728955,1.03858,1.52878,2623.71,1156.89,1.00213
"zone_fga_per_36_intrinsic[186,5]",1.36302,0.00742082,0.320349,0.300212,0.9254,1.32523,1.96365,2330.31,942.697,1.01024
"zone_fga_per_36_intrinsic[186,6]",5.29212,0.0293476,1.33985,1.18474,3.52519,5.11252,7.73824,2478.58,1182.57,1.01079
"zone_fga_per_36_intrinsic[187,1]",4.38979,0.0254098,1.14844,1.0686,2.85156,4.21519,6.40491,2614.92,940.684,0.998963
"zone_fga_per_36_intrinsic[187,2]",2.68895,0.0253521,0.987903,0.791442,1.46612,2.50516,4.50806,1972.99,1345.18,1.00291
"zone_fga_per_36_intrinsic[187,3]",1.16642,0.0141367,0.634884,0.509021,0.462788,1.02405,2.34196,3092.42,1310.49,1.00517
"zone_fga_per_36_intrinsic[187,4]",0.530637,0.00620861,0.267038,0.226252,0.216159,0.473882,1.0374,2444.95,1105.19,1.00454
"zone_fga_per_36_intrinsic[187,5]",0.416637,0.00569009,0.246419,0.175712,0.161918,0.363836,0.836336,2310.61,1151.16,0.999244
"zone_fga_per_36_intrinsic[187,6]",4.37257,0.0627243,2.14758,1.59977,2.04913,3.87904,8.49245,2089.9,774.562,1.00261
"zone_fga_per_36_intrinsic[188,1]",3.4223,0.0115317,0.552305,0.509577,2.6056,3.36485,4.41074,2461.9,1143.55,0.999602
"zone_fga_per_36_intrinsic[188,2]",4.06173,0.0174259,0.823723,0.75299,2.88921,3.96636,5.57199,2804.56,1104.9,1.00573
"zone_fga_per_36_intrinsic[188,3]",5.7085,0.0363708,1.631,1.45097,3.5868,5.43798,8.82162,2355.38,1312.14,1.00445
"zone_fga_per_36_intrinsic[188,4]",0.491053,0.00276324,0.128959,0.116664,0.315085,0.47039,0.737426,2641.22,1069.48,0.999722
"zone_fga_per_36_intrinsic[188,5]",0.480413,0.00310917,0.145834,0.127083,0.284177,0.455955,0.752476,2541.02,1053.96,1.00186
"zone_fga_per_36_intrinsic[188,6]",5.8327,0.0308576,1.40416,1.27618,3.95022,5.63852,8.40917,2496.36,1281.54,1.00127
"zone_fga_per_36_intrinsic[189,1]",3.17335,0.0129698,0.55904,0.547168,2.34794,3.12606,4.12304,2074.6,1119.28,0.999785
"zone_fga_per_36_intrinsic[189,2]",4.26426,0.0212988,0.941844,0.87314,2.99136,4.13678,5.97698,2329.91,980.906,1.00313
"zone_fga_per_36_intrinsic[189,3]",2.14103,0.0146651,0.656377,0.609171,1.29013,2.04736,3.34086,2390.77,1200.68,1.00238
"zone_fga_per_36_intrinsic[189,4]",0.397441,0.00306018,0.132502,0.117394,0.220808,0.37561,0.65511,2009.54,1267.4,1.00107
"zone_fga_per_36_intrinsic[189,5]",0.383102,0.00314169,0.131994,0.11344,0.213074,0.360905,0.627561,2279.11,1171.54,1.00017
"zone_fga_per_36_intrinsic[189,6]",5.88678,0.0537939,1.72713,1.45773,3.73372,5.62446,8.74577,2303.76,869.675,1.00224
"zone_fga_per_36_intrinsic[190,1]",4.50674,0.0154474,0.734231,0.687904,3.43405,4.44276,5.81865,2799.38,1079.77,1.00324
"zone_fga_per_36_intrinsic[190,2]",2.54733,0.0124368,0.542616,0.512683,1.76801,2.4805,3.49611,2066.74,1140.99,1.0038
"zone_fga_per_36_intrinsic[190,3]",0.89721,0.00692556,0.296169,0.252824,0.515278,0.838439,1.47401,2295.81,1069.63,1.00516
"zone_fga_per_36_intrinsic[190,4]",0.264196,0.0014346,0.0732879,0.0684576,0.16569,0.254066,0.391154,2791.38,1089.78,1.00091
"zone_fga_per_36_intrinsic[190,5]",0.394791,0.00226151,0.104268,0.0933586,0.25295,0.38001,0.583941,2441.79,1291.29,1.00083
"zone_fga_per_36_intrinsic[190,6]",4.0455,0.0178772,0.941246,0.857951,2.69857,3.92001,5.86458,2848.35,934.94,0.998708
"zone_fga_per_36_intrinsic[191,1]",3.91139,0.014478,0.662902,0.624916,2.94767,3.84745,5.08168,2098.74,1085.36,1.00329
"zone_fga_per_36_intrinsic[191,2]",1.5753,0.00806354,0.375063,0.343904,1.05032,1.52166,2.30091,2459.59,1255.06,1.00274
"zone_fga_per_36_intrinsic[191,3]",0.688694,0.00656943,0.265588,0.224406,0.362265,0.636096,1.20543,2406.31,1105.07,1.0034
"zone_fga_per_36_intrinsic[191,4]",0.927827,0.00669477,0.244194,0.223096,0.590567,0.898178,1.38509,1592.97,836.041,1.00157
"zone_fga_per_36_intrinsic[191,5]",0.912028,0.00647613,0.254645,0.21923,0.572303,0.867948,1.37757,1805.67,1122.06,1.00423
"zone_fga_per_36_intrinsic[191,6]",4.08118,0.0245896,1.1517,1.05861,2.54236,3.90947,6.16688,2625.54,1144.37,1.00182
"zone_fga_per_36_intrinsic[192,1]",2.7794,0.0147538,0.629809,0.606139,1.89867,2.70373,3.9121,2027.24,1256.92,1.00117
"zone_fga_per_36_intrinsic[192,2]",1.50988,0.0122947,0.5092,0.414528,0.855815,1.41504,2.42458,2089.78,1067.06,1.00037
"zone_fga_per_36_intrinsic[192,3]",0.69073,0.0100291,0.370194,0.276793,0.297679,0.608116,1.33564,1726.23,1198.36,1.00185
